Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Vinicius BarrettoM40-44,BR,#471,101,459,521,55:39:00,3:07:38,1:51:45,6:04:45,81.4
Thiago Melo Do Espirito SantoM35-39,BR,#361,146,588,680,1:03:29,3:18:03,1:58:07,6:33:23,78
Rodrigo LoboM35-39",BR,#350,1,16,16,30:13:00,2:31:41,1:21:08,4:27:16,99.7
Leonardo PoncinelliM50-54,BR,#939,12,314,348,43:05:00,2:54:59,1:51:21,5:41:30,90.8
Paulo De CoutoM35-39,BR,#370,145,587,679,51:42:00,3:12:40,2:16:20,6:32:56,78.1
Sébastien BodéM45-49,FR,#736,22,275,299,43:05:00,2:52:34,1:51:16,5:34:29,87.2
Leonardo MitchellM18-24,BR,#799,13,374,420,45:47:00,3:05:39,1:51:38,5:50:38,87.6
André Cordeiro De SousaM35-39,BR,#329,51,186,197,39:50:00,2:50:53,1:42:00,5:17:55,89.7
Eduardo VillelaM40-44,BR,#622,48,241,261,33:40:00,2:48:56,1:57:48,5:27:44,87.2
Junior Ferreira MachadoM40-44,BR,#496,93,432,491,52:55:00,3:09:00,1:50:51,6:00:23,82
Thomas EschM18-24,BR,#791,14,390,438,50:21:00,--:--,--:--,5:53:21,
Larissa Bastos TavaresF40-44,BR,#1200,12,77,609,46:11:00,3:09:17,2:15:31,6:19:07,91.2
Jorge Luis Marichal AmaroM40-44,UY,#566,153,670,798,56:39:00,3:27:20,2:34:18,7:11:53,72.5
Renata Karolina Aparecida SalesF35-39,BR,#1072,18,66,550,55:42:00,3:10:29,1:51:23,6:10:49,85.7
Kris GeyselsM50-54,BE,#912,44,618,718,53:46:00,3:24:24,2:10:31,6:41:41,81.8
Vicente JustoM45-49,BR,#703,61,513,585,46:10:00,3:00:23,2:15:46,6:16:16,80.9
Carlos VianaM55-59",BR,#975,3,208,222,38:39:00,--:--,--:--,5:21:47,
Leonardo Silva (Leo Chiari)M40-44,BR,#645,49,251,271,48:17:00,2:57:17,1:36:32,5:29:47,86.9
Sebastian Oscar SuarezM35-39,AR,#386,13,51,54,35:10:00,2:31:40,1:35:53,4:47:28,95.4
Rodrigo SequeirosM35-39,BR,#450,151,600,695,59:09:00,3:13:48,2:10:46,6:36:49,77.6
João Marcello Novaes Do Nascimento BaptistaM35-39,BR,#321,8,37,39,33:07:00,2:32:38,1:31:45,4:42:31,96.5
Victor Machado Martins JuniorM35-39,BR,#259,33,123,131,35:21:00,2:43:32,1:38:53,5:06:20,91.8
Daniela BarlettaF30-34,BR,#1047,4,37,368,44:33:00,2:48:13,2:01:28,5:43:42,93.8
Roberto RioloM30-34,BR,#219,44,210,224,46:15:00,2:49:39,1:33:58,5:22:10,88.7
Rafael AmaralM35-39,BR,#311,78,293,324,56:22:00,2:58:27,1:33:21,5:37:25,86.4
Nadja Cavalcante Rodrigues De OliveiraF40-44,BR,#1138,5,32,328,43:51:00,2:56:25,1:51:23,5:38:11,97.5
Rodrigo Rimolo SalomaoM35-39,BR,#318,73,283,309,38:49:00,2:46:13,2:02:43,5:35:55,86.6
Alan CazzolattoM30-34,BR,#205,90,503,572,47:04:00,3:13:37,2:04:12,6:14:13,80.5
Isadora Ruiz MilaniF25-29",BR,#1021,3,11,183,31:10:00,2:47:59,1:49:39,5:14:21,98
Yuri MartinsM30-34,BR,#239,43,209,223,40:42:00,2:45:28,1:49:04,5:22:01,88.7
Federico Gonzalez CaballeroM40-44,PY,#637,119,544,625,--:--,--:--,--:--,6:22:10,
Rafael FernandesM45-49,BR,#1194,54,481,546,41:14:00,2:54:59,2:20:56,6:09:29,81.9
Flavia FunesF35-39",BR,#1092,2,12,198,37:49:00,2:52:28,1:40:59,5:18:06,94.3
Rodrigo Lara De AzevedoM40-44,BR,#602,91,415,467,50:19:00,2:58:53,1:59:42,5:58:13,82.3
Jorge AlvesM40-44,ZZ,#499,68,321,355,54:01:00,2:53:16,1:44:47,5:42:11,84.8
Lumah MassarothF25-29,BR,#1029,10,52,456,45:12:00,3:06:23,1:58:20,5:56:43,90.9
Timo BarthollM40-44,DE,#578,55,270,293,43:11:00,2:44:00,1:58:07,5:33:35,86.3
Yamila CrisafiF40-44",AR,#1140,3,24,296,40:02:00,--:--,--:--,5:34:01,
Cesar Meira AraujoM35-39,BR,#284,149,598,692,33:57:00,3:30:26,2:22:19,6:36:07,77.7
Rafael ZanattaM35-39,BR,#330,79,294,325,45:01:00,2:40:31,2:06:36,5:37:40,86.3
Jacson BernardyM45-49,BR,#709,58,491,558,51:59:00,3:05:05,2:04:20,6:11:45,81.5
Daniel HayM30-34,GB,#238,51,225,243,44:23:00,2:48:39,1:43:06,5:24:49,88.2
Martin Ariel Silioni ApaldettiM40-44,AR,#570,111,502,571,47:13:00,2:59:05,2:16:28,6:13:46,80
Patricio Andres Saez FerradaM30-34,CL,#245,36,169,179,40:19:00,2:41:48,1:46:58,5:13:48,90.1
Rodrigo FreislebenM40-44,BR,#593,150,653,775,53:20:00,3:15:47,2:41:14,7:00:32,73.9
Athos NevesM45-49,BR,#753,19,243,263,48:31:00,2:46:46,1:44:08,5:28:18,88.3
Eduardo GirolamiM55-59,AR,#984,19,589,682,1:03:52,3:27:11,1:52:58,6:34:18,83.1
Marcelo KaneshiroM35-39,BR,#340,83,319,353,49:07:00,2:46:47,2:00:18,5:42:05,85.6
Rafael Esteves De Almeida CostaM35-39,BR,#295,38,130,139,34:09:00,2:48:45,1:38:24,5:07:38,91.6
Victor Triginelli GuimarãesM35-39,BR,#356,113,446,506,52:59:00,2:57:30,2:03:20,6:02:13,82.5
Eduardo CupoliloM35-39,BR,#339,60,206,219,34:57:00,2:57:15,1:43:12,5:21:13,89.1
Patricia Siniscalchi AguileraF35-39,BR,#1078,29,97,705,47:52:00,3:22:17,2:21:31,6:39:23,81.7
Alejandro RomeroM35-39,MX,#425,64,250,270,49:06:00,2:43:52,1:48:45,5:29:42,87.6
Lucio AulerM40-44,BR,#624,73,337,375,40:57:00,2:55:38,2:02:22,5:44:32,84.5
Glória TanferreF25-29,BR,#1014,11,54,473,45:50:00,3:05:15,2:01:45,5:58:57,90.6
Alicio Del Nero NetoM35-39,BR,#333,85,324,358,45:16:00,2:52:26,1:59:24,5:42:54,85.5
Fernando Fonseca Dos ReisM35-39,BR,#407,89,343,382,59:04:00,2:52:31,1:46:04,5:45:50,85
Maria L. EstevesF35-39,AR,#1105,35,111,739,48:37:00,3:48:23,1:58:18,6:48:07,80.5
Fabiana MarzanF40-44,BR,#1119,10,58,482,58:00:00,2:56:55,1:57:28,5:59:45,94.1
Gustavo TaveiraM30-34,BR,#226,25,122,129,29:36:00,2:39:35,1:51:29,5:05:35,91.6
Ruben CobaM30-34,EC,#206,47,217,235,40:21:00,--:--,--:--,5:23:30,
Alexandre MendonçaM35-39,BR,#1248,65,253,273,--:--,--:--,--:--,5:30:02,
Lucas DrummondM30-34,BR,#186,82,434,493,48:06:00,3:09:16,1:50:00,6:00:27,82.5
Giovanni MarquesiM40-44,BR,#574,137,577,666,53:17:00,3:19:51,2:09:17,6:30:41,77.7
Felipe Alves RodriguesM30-34,BR,#101,55,236,255,46:05:00,2:46:02,1:47:23,5:26:32,87.9
Alex TurnesM35-39,BR,#387,159,644,764,1:00:30,3:14:24,2:30:54,6:55:58,75.1
Nicolas FaussatsM40-44,AR,#635,8,42,45,33:01:00,2:36:44,1:28:46,4:43:54,95.4
Andreia LegramanteF45-49,BR,#1229,8,62,517,49:32:00,3:01:01,2:06:11,6:04:12,93.5
Andres SierraM45-49,AR,#774,31,318,352,45:54:00,2:58:02,1:51:15,5:41:59,86
Leonardo CurveloPC",BR,#744,1,595,689,59:46:00,3:26:17,1:59:55,6:35:34,
Jose Andres Razuri JordanM25-29,PE,#873,54,629,741,53:30:00,3:22:24,2:23:03,6:49:13,75.3
Andre MeirellesM40-44,BR,#488,133,572,661,45:10:00,3:11:06,2:20:22,6:29:46,77.8
Thor London QuindereM45-49,BR,#661,69,550,632,39:27:00,3:19:26,2:10:47,6:23:45,79.8
Dan YamamuraM50-54,BR,#949,29,504,574,47:14:00,3:01:36,2:19:44,6:14:23,85.6
Carolline FeitalF30-34,BR,#1062,21,136,822,1:10:52,3:35:01,2:43:01,7:40:25,77.9
Otto Frossard JuniorM30-34,BR,#210,94,532,608,1:04:36,3:13:25,1:50:02,6:19:02,79.9
Cleber PinelliM30-34,BR,#180,105,655,779,51:14:00,3:32:51,2:29:05,7:04:07,74
Pablo SiqueiraM35-39,BR,#273,62,213,228,46:44:00,2:44:03,1:44:34,5:22:41,88.9
Imraan SardarM45-49,BW,#773,76,616,715,1:04:59,3:02:58,2:15:17,6:41:23,77.5
Francisco FigueiraM18-24,BR,#1201,11,227,246,42:50:00,2:45:05,1:51:02,5:25:27,91.6
Bruno Michel De Marchi Dell AgliM35-39,BR,#252,119,472,535,50:54:00,3:00:22,2:06:52,6:08:36,81.5
Alejandro TrigilaM45-49,AR,#758,11,144,153,36:17:00,2:41:39,1:44:13,5:08:52,91.6
Diego BenkoM30-34,BR,#106,97,545,626,57:03:00,3:20:29,1:52:31,6:22:28,79.4
Marcelo Henrique E Silva LopesM40-44,BR,#511,7,31,33,37:40:00,2:35:02,1:19:24,4:37:33,96.7
Edson LobatoM35-39,BR,#352,90,349,388,52:02:00,2:57:33,1:51:06,5:46:33,84.9
Raphael MachadoM18-24,BR,#786,16,606,702,35:29:00,3:06:32,2:45:07,6:39:12,80.7
Joana ReisF35-39,BR,#1071,36,114,746,57:38:00,3:18:10,2:25:31,6:51:04,80.1
Sergio Cozzetti Bertoldi De SouzaM50-54,BR,#896,13,335,373,50:08:00,2:55:57,1:51:02,5:44:18,90.3
Luíza CravoFPRO",BR,#26,2,2,26,32:03:00,2:30:42,1:27:24,4:34:17,98.4
Rafael PonteM40-44,BR,#527,63,296,327,42:35:00,2:53:14,1:52:13,5:38:01,85.5
Vagner Lucio Da SilvaM35-39,BR,#365,58,202,215,41:35:00,2:43:50,1:48:49,5:20:55,89.2
Leonardo Moraes MarquesM40-44,BR,#455,132,571,660,49:55:00,2:57:59,2:30:23,6:29:42,77.8
Erich DecatM40-44,BR,#632,72,336,374,41:28:00,3:02:19,1:51:40,5:44:28,84.5
João LopesM25-29,BR,#869,51,603,698,1:09:57,3:17:09,1:57:40,6:37:10,76.8
Marcelo Arantes De CarvalhoM50-54,BR,#886,23,431,490,58:46:00,2:55:00,1:52:13,6:00:14,87.8
Gabriel AguileraM30-34,BR,#182,12,54,57,40:22:00,2:31:36,1:30:35,4:48:03,95
Paulo Raphael Silva E SousaM30-34,BR,#163,102,610,707,52:03:00,3:34:19,1:58:24,6:39:36,77.1
Brian WhitmireM35-39,US,#429,42,146,156,53:59:00,2:30:32,1:38:28,5:09:42,91.2
Rodrigo SouzaM35-39,BR,#427,104,421,478,43:32:00,2:55:12,2:13:57,5:59:29,82.9
Paulo Gustavo CardosoM30-34,BR,#164,5,24,25,31:39:00,2:27:37,1:29:28,4:33:44,97.9
Victor Hugo RangelM40-44,BR,#612,155,679,813,1:00:30,3:20:08,2:51:05,7:26:07,70.9
Osvaldo Messias Oliveira Jr.M40-44,BR,#479,21,105,111,41:35:00,2:33:49,1:40:40,5:02:13,91.8
Luciana MoccoF45-49,BR,#1162,15,134,811,46:28:00,3:32:25,2:53:32,7:22:50,83.1
Alvaro ReisM35-39,BR,#343,156,620,724,50:42:00,3:38:01,2:01:05,6:44:12,76.6
Vanessa GianinniF35-39",BR,#1118,1,4,58,31:06:00,2:38:44,1:33:36,4:48:29,99.9
Mariana VillaresF35-39,BR,#1077,16,63,534,47:35:00,3:07:23,2:04:38,6:08:10,86.1
Marcelo MoraesM45-49,BR,#1197,86,688,824,1:04:01,3:36:22,2:41:59,7:42:41,70.3
Marcio MiyasakiM40-44,BR,#462,115,529,605,53:24:00,2:45:52,2:26:52,6:18:48,79.3
Leonardo RanñaM35-39,BR,#279,164,665,793,49:47:00,3:40:37,2:27:37,7:09:13,73.5
Leandro VieiraM30-34,BR,#160,6,26,28,33:24:00,2:29:38,1:28:48,4:35:39,97.5
Sandro MagalhaesM50-54,BR,#1204,5,114,121,39:22:00,2:35:33,1:43:33,5:04:42,97.4
Murilo BarizonM40-44,BR,#530,13,62,66,35:29:00,2:31:08,1:39:07,4:50:32,94.1
Moacir YoshidaM50-54,BR,#881,18,368,411,1:09:12,2:44:58,1:47:50,5:49:27,89.5
Lucimar Dos Santos AngelimM40-44,BR,#516,99,455,516,54:27:00,3:10:50,1:51:48,6:04:10,81.4
José Alfredo Rezende SilvaM40-44,BR,#492,29,145,155,43:44:00,2:33:43,1:45:20,5:09:20,90.5
Douglas Henrique MinasM30-34,BR,#120,106,660,787,1:00:39,3:41:38,2:14:18,7:06:16,73.8
Marcelo Gomes De SantanaM50-54,BR,#933,8,187,199,47:19:00,2:42:24,1:42:07,5:18:36,94.8
Flavio PereiraM35-39,BR,#358,88,330,365,47:43:00,2:46:39,2:01:01,5:43:35,85.4
Renato VallerM40-44,BR,#478,60,291,322,32:53:00,2:51:06,2:05:00,5:37:12,85.7
Flavio FrancaM25-29,BR,#868,43,464,526,47:27:00,3:06:30,2:01:13,6:06:10,81.2
Maria Cecilia GranzieraF40-44,BR,#1121,19,126,782,53:01:00,3:24:21,2:35:20,7:04:32,85.1
Mauro AbdallaM40-44,BR,#533,131,569,654,44:43:00,3:14:55,2:20:52,6:29:15,77.9
Luiz Gustavo MoraesM30-34,BR,#165,49,221,239,49:25:00,2:43:52,1:44:27,5:23:58,88.4
Amanda MelloF30-34,BR,#1054,20,131,802,1:03:15,3:41:46,2:20:19,7:16:58,80.7
Vinicius SiqueiraM30-34,BR,#143,75,384,432,42:31:00,3:03:13,1:59:07,5:52:49,83.7
Jorge Cals Coelho FilhoM40-44,BR,#547,17,87,92,31:40:00,2:41:44,1:37:53,4:57:43,92.7
Victor Emmanuel De Lima ChiriffM30-34,UY,#235,63,268,291,55:30:00,2:50:38,1:39:27,5:33:24,86.8
HANRY SOUTOM50-54,BR,#1202,45,633,748,58:10:00,3:22:48,2:19:15,6:51:34,80.4
Carla AbrunhosaF45-49",BR,#1163,3,31,319,44:37:00,2:53:04,1:52:40,5:36:52,97.7
Rodrigo Teixeira Da SilvaM40-44,BR,#538,9,47,50,44:02:00,2:31:50,1:25:22,4:46:58,94.8
Lia BessoneF45-49,AR,#1164,10,69,570,51:04:00,3:07:58,2:06:48,6:13:40,92.1
Luciana Do Rosário Da Costa VieiraF30-34,BR,#1036,5,38,372,49:05:00,2:56:25,1:51:16,5:44:14,93.7
Daniel Pinheiro CruzM35-39,BR,#274,131,512,584,1:02:56,3:10:36,1:52:49,6:16:09,80.4
Roberto Papa NitriniM40-44,BR,#467,10,50,53,34:52:00,2:32:18,1:35:12,4:47:26,94.7
Marco FerreiraM40-44,BR,#626,116,533,611,52:25:00,3:07:21,2:09:12,6:19:22,79.2
Igor Nicolau PintoM30-34,BR,#155,37,175,186,38:52:00,2:36:39,1:54:43,5:14:36,90
Mariana Carvalho MaisonnaveF30-34,BR,#1060,15,109,735,58:15:00,3:24:30,2:12:47,6:46:32,84.5
Raul ToroM40-44,CL,#629,123,555,637,1:03:36,3:08:20,2:03:39,6:25:35,78.4
Thiago Duque Estrada Da Silva SantosM30-34,BR,#187,21,96,102,36:33:00,2:38:34,1:38:37,5:00:46,92.5
Fabio Luiz FradeM40-44,BR,#560,65,306,338,41:03:00,2:43:41,2:08:20,5:40:06,85.2
Michelle OliveiraF35-39,BR,#1095,28,91,675,1:06:41,3:11:20,2:06:44,6:31:41,82.7
Marcos ColombariM30-34,BR,#139,27,143,152,38:30:00,2:41:41,1:41:52,5:08:50,91
Carlos LopesM35-39,BR,#255,166,685,819,1:07:09,3:40:09,2:36:06,7:39:01,70.1
Nathan CiarloM25-29",BR,#836,3,30,32,29:55:00,2:21:22,1:41:24,4:37:17,96.7
Julian CironeM40-44,AR,#584,130,566,650,58:12:00,3:07:34,2:12:26,6:28:25,78
Eduardo Pacini CabralM45-49,BR,#720,74,585,677,50:54:00,3:27:37,2:03:00,6:32:54,78.6
Julieta ZogbiF25-29,AR,#1033,14,96,699,53:42:00,3:18:56,2:13:24,6:37:46,84.9
Derik AfornaliM30-34",BR,#233,2,13,13,33:53:00,2:22:57,1:24:04,4:24:54,99.8
Ricardo Ariel ScarpaM55-59,AR,#988,8,301,333,39:39:00,2:53:21,1:58:51,5:38:54,91.2
Iñaki Konde ZubiaurreM65-69",ES,#1006,1,590,684,53:32:00,3:13:01,2:17:37,6:34:40,100
Isadora Miato AndreattiF18-24",BR,#1196,1,92,676,46:46:00,3:19:37,2:18:15,6:32:33,100
Josemildo Silva JrM45-49",BR,#677,3,75,80,24:58:00,2:48:03,1:30:01,4:54:30,94.3
Gilberto Dos Santos MarcosM45-49,BR,#699,17,195,208,39:21:00,2:57:55,1:34:37,5:20:16,89.6
Fabio CarneiroM40-44,BR,#582,18,95,101,40:58:00,2:30:21,1:44:16,5:00:40,92.1
Camilo Bustamante CuevasM35-39,CL,#399,66,255,275,42:06:00,2:56:33,1:43:10,5:30:22,87.5
Fernanda Ibrahim SoaresF35-39,BR,#1107,22,79,614,57:57:00,3:08:00,2:00:09,6:19:37,84.4
Alexander PeixotoM45-49,BR,#676,33,325,359,55:48:00,2:46:47,1:52:05,5:42:56,85.9
Mauricio Mösken EscuderoM30-34,BR,#178,53,230,249,42:40:00,2:47:29,1:47:25,5:25:44,88.1
Joao Paulo NicolodiM40-44,BR,#1215,141,608,704,50:37:00,3:27:52,2:09:31,6:39:22,76.5
Breno Franco LopesM40-44,BR,#523,35,168,178,48:58:00,2:38:12,1:38:43,5:13:47,89.7
S. Rosana Yanez R.F35-39,VE,#1115,10,39,380,51:54:00,3:00:37,1:47:28,5:45:33,89.6
Luiza Pinheiro MachadoF50-54,BR,#1174,5,98,708,56:19:00,3:14:05,2:17:01,6:39:40,93.5
Diego Muñoz AlbaM25-29,PE,#878,57,649,770,51:28:00,3:45:47,2:07:26,6:58:06,74.2
André Cecílio SoaresM40-44,BR,#526,70,331,366,41:31:00,--:--,--:--,5:43:36,
Anderson PantojaM35-39,BR,#309,12,49,52,44:15:00,2:25:40,1:32:29,4:47:07,95.5
Pedro Martins DussoM30-34,BR,#108,79,408,460,50:16:00,3:04:44,1:54:20,5:57:28,83
Hilbert MondragonM35-39,BR,#322,63,238,257,45:52:00,2:43:33,1:47:58,5:26:55,88.1
Priscila Rodrigues Dos Reis SilvaF30-34,BR,#1064,6,43,409,50:17:00,2:51:04,2:02:13,5:49:19,92.9
Renato Estevam MerliniM35-39,BR,#354,76,289,320,46:25:00,2:55:16,1:47:28,5:36:54,86.4
Rafael Andrade De OliveiraM30-34,BR,#193,33,163,173,32:08:00,2:45:26,1:46:24,5:12:35,90.4
Sandro OttoboniM35-39",BR,#363,2,19,20,31:22:00,2:28:27,1:23:39,4:29:12,99.3
Marcio Arruda NogueiraM40-44,BR,#567,122,552,634,48:14:00,3:09:45,2:19:43,6:25:01,78.5
Jose Levino Nunes JuniorM40-44,BR,#1220,128,564,648,55:13:00,3:11:58,2:07:50,6:28:14,78
Paulo Fatigati BrunettiM25-29,BR,#833,31,312,345,40:17:00,2:51:29,2:03:09,5:40:56,85
Juan MartinezM35-39,CL,#416,17,69,74,41:17:00,2:32:26,1:33:08,4:52:36,94.4
Paulo Roberto Maciel Da SilvaMPRO",BR,#12,2,2,2,25:48:00,2:11:12,1:18:04,3:58:21,99.5
Ana Carolina GonçalvesF25-29,BR,#1007,12,73,588,43:49:00,3:12:10,2:12:23,6:16:33,87.9
Abraao Vicente Do NascimentoM25-29,BR,#843,20,219,237,39:05:00,2:51:41,1:42:47,5:23:39,87.9
Rubem HerzogM40-44,BR,#599,148,646,766,47:24:00,3:27:16,2:26:01,6:56:21,74.4
Bruno Bahri De Almeida SamiaM35-39,BR,#373,25,101,107,35:02:00,2:36:50,1:43:29,5:01:38,92.7
Daniela LopumoF40-44,AR,#1148,6,36,367,45:11:00,3:02:18,1:50:39,5:43:40,96.6
Sebastian ToledoM40-44,AR,#572,67,317,351,36:27:00,2:55:17,2:02:53,5:41:56,84.9
Guilherme Guido Valente PalmaM30-34",BR,#115,3,22,23,33:13:00,2:29:32,1:24:13,4:31:24,98.4
Ugo CaputoM40-44,BR,#534,83,379,425,43:47:00,3:02:59,1:56:07,5:51:52,83.3
Rafael KirstenM30-34,BR,#127,91,518,591,48:49:00,3:16:10,2:03:47,6:16:57,80.1
Kemmily Ciribelli Casteluber MendonçaF25-29,BR,#1013,9,47,428,44:10:00,2:59:17,1:59:55,5:52:04,91.6
Danilo LimaM35-39,BR,#338,130,511,583,57:33:00,3:07:56,1:55:33,6:16:05,80.4
Keller Reis De PaivaM35-39,BR,#327,132,516,589,41:19:00,2:41:40,2:45:44,6:16:35,80.4
André Claudio De Freitas MirandaM40-44,BR,#502,143,624,731,1:03:22,3:27:54,2:00:26,6:45:49,75.7
Gabriel DagnoniM30-34,BR,#116,62,267,290,48:34:00,2:46:19,1:51:08,5:33:12,86.8
Deick AntunesM35-39,BR,#262,134,521,595,54:40:00,3:09:17,2:03:38,6:17:23,80.2
Jean Pierre Sacramento Da SilvaM35-39,BR,#289,53,192,205,47:31:00,2:42:17,1:44:07,5:19:49,89.4
Mariana PiccolominiF25-29,BR,#1018,8,42,403,45:17:00,3:10:36,1:45:16,5:48:53,92.1
Renato Ribeiro Da CunhaM55-59,BR,#971,18,583,673,53:45:00,3:12:04,2:09:07,6:31:28,83.5
Luiz Fernando TakenobuM25-29,BR,#823,40,424,481,51:15:00,2:59:06,1:59:38,5:59:41,82.1
Arthur Rigoni ZuquiM35-39,BR,#424,27,108,114,41:11:00,2:44:27,1:29:56,5:03:19,92.4
Marcelo SoubhiaM45-49,BR,#726,45,394,442,38:52:00,3:05:25,2:01:03,5:53:41,84.2
Breno Guimarães MendesM40-44,BR,#598,144,628,738,1:00:06,3:02:26,2:34:42,6:47:26,75.5
Virgílio Viana RamiresM40-44,BR,#543,58,279,305,45:40:00,2:59:06,1:42:31,5:35:21,86
Rodrigo CletoM40-44,BR,#1206,33,160,170,46:07:00,2:38:16,1:41:37,5:12:22,89.9
Sergio Firmeza MachadoM40-44,BR,#591,27,133,142,42:09:00,2:39:42,1:38:41,5:07:59,90.7
Pablo Antonio KoharicM45-49,AR,#749,23,277,302,51:56:00,2:49:56,1:45:10,5:34:53,87.2
Carolina Cota AlmeidaF30-34,BR,#1226,11,71,580,50:56:00,3:13:33,2:05:25,6:15:54,88.8
Roberto BeckM35-39,BR,#304,117,463,525,45:12:00,3:06:04,2:07:33,6:05:38,81.9
Fernando ToldiMPRO,BR,#6,4,4,4,25:56:00,2:14:00,1:22:58,4:05:54,97.8
Gustavo Simões CordeiroM25-29,BR,#875,58,662,789,57:44:00,3:37:57,2:21:02,7:07:10,73.1
José EncinasM45-49,BR,#714,50,439,498,42:37:00,2:57:03,2:12:16,6:01:08,83.1
Marcelo AlvaredoM50-54,BR,#884,16,348,387,45:28:00,2:55:20,1:56:13,5:46:30,90
Rafael Coppini PrietoM25-29,BR,#827,18,194,207,41:49:00,2:50:04,1:43:42,5:20:12,88.5
Denise LorenzoniF35-39,BR,#1212,12,45,414,50:17:00,3:02:42,1:50:09,5:49:48,88.9
Guilherme MacchiM30-34,BR,#181,48,220,238,44:10:00,2:44:06,1:49:45,5:23:41,88.4
Kenny SousaM40-44",BR,#617,3,14,14,31:17:00,2:25:17,1:25:13,4:25:34,99.3
Luiz LeãoM30-34,BR,#161,22,100,106,34:28:00,2:36:27,1:42:55,5:01:32,92.4
gabriel serraoM25-29,BR,#835,33,358,397,56:19:00,2:56:48,1:47:09,5:47:44,84
João Filipe De Souza Rangel RochaM25-29,BR,#832,50,584,674,54:48:00,3:10:27,2:13:01,6:31:30,77.6
Roberto PinnaM45-49",BR,#674,2,35,37,29:36:00,2:33:20,1:34:15,4:42:10,96.7
Carolina FurrielaFPRO,BR,#28,5,6,95,32:06:00,2:48:39,1:33:01,4:58:11,93.9
Guilherme MouraM25-29,BR,#848,32,357,396,45:10:00,2:59:59,1:55:11,5:47:41,84
Gisele BertucciFPRO,BR,#27,4,5,71,32:01:00,2:35:36,1:40:05,4:51:38,95.1
Julia Kruger RomarizFPRO,BR,#24,6,7,116,37:30:00,2:42:44,1:37:49,5:03:35,92.9
Nathalia FuzaroF30-34,BR,#1055,12,78,610,43:35:00,3:25:18,2:00:10,6:19:16,88.3
Lillian Kellen SpeltzF35-39,BR,#1076,38,120,763,1:01:21,3:17:06,2:29:45,6:55:35,79.5
Julio YamagutiM35-39,BR,#346,91,359,398,54:29:00,3:01:14,1:39:45,5:48:07,84.6
Bruno GaetaM30-34,BR,#211,16,63,67,33:43:00,2:36:17,1:35:37,4:50:37,94.5
Caio CastroM25-29,BR,#822,53,627,737,53:42:00,3:21:19,2:09:34,6:47:25,75.5
Ronaldo SmolentzovM30-34,BR,#137,58,246,266,31:38:00,2:58:27,1:51:27,5:28:59,87.5
Eduardo Felipe Espíndola StüppM25-29,BR,#828,45,492,559,53:27:00,2:53:04,2:17:48,6:11:47,80.3
Beatriz PinnaF40-44,BR,#1133,11,68,566,48:04:00,2:58:24,2:17:32,6:13:03,92.1
Rodrigo BaltazarM30-34,BR,#200,11,53,56,34:54:00,2:29:13,1:39:01,4:48:02,95
Caio GurgelM35-39,BR,#412,30,116,123,37:52:00,2:42:45,1:36:29,5:05:13,92
Francisco Carvalho JuniorM55-59",BR,#1224,2,203,216,36:26:00,2:46:33,1:51:57,5:20:57,94.2
David RowenM40-44,GB,#644,127,561,644,1:00:11,3:16:01,1:57:31,6:27:20,78.1
Emiliano BattistaM30-34,AR,#201,107,673,804,57:43:00,3:41:08,2:28:21,7:18:08,72.4
Fernando MalufM18-24",BR,#785,1,36,38,36:02:00,2:27:43,1:33:31,4:42:18,99.4
Milton Salas OrtegaM35-39,PE,#391,37,129,138,30:02:00,2:39:25,1:51:39,5:07:37,91.6
Francisco MarinhoM35-39,BR,#317,57,201,214,44:00:00,2:30:08,1:59:05,5:20:51,89.2
Daniel BehnkeM30-34,BR,#107,31,161,171,33:48:00,2:48:09,1:42:47,5:12:29,90.4
Guilherme BernertM40-44,BR,#542,37,184,195,42:47:00,2:40:00,1:47:28,5:17:20,89.1
Sebastião MeloM45-49,BR,#673,79,630,742,1:01:31,3:25:59,2:14:34,6:49:18,76.5
Bruno VieiraMPRO,BR,#17,9,17,17,27:32:00,2:32:43,1:23:31,4:27:45,93.3
Edgar SilvaM30-34,BR,#110,45,211,226,41:40:00,2:51:17,1:43:30,5:22:25,88.6
Annibal BaptistaM50-54,BR,#893,51,689,825,53:57:00,3:36:36,3:01:01,7:43:40,74.2
Jose SudreM40-44,BR,#539,86,393,441,42:33:00,3:05:38,1:58:48,5:53:33,83.1
Humberto Ribeiro JuniorM35-39,BR,#331,10,44,47,39:49:00,2:34:17,1:27:17,4:46:27,95.7
Mauricio MoreiraM45-49,BR,#796,44,388,436,1:02:48,--:--,--:--,5:53:15,
Leda MirandaF35-39,BR,#1117,21,75,599,48:26:00,3:17:23,2:03:46,6:18:04,84.6
Pablo MatosM40-44,BR,#551,20,104,110,33:13:00,2:40:35,1:42:27,5:02:11,91.8
Sergio Lobo PintoM60-64",BR,#1004,2,554,636,48:02:00,2:57:08,2:25:07,6:25:15,93.5
Pedro MaiaM35-39,BR,#381,23,92,98,34:18:00,2:31:57,1:48:04,4:59:09,93.2
Victor VenturaM25-29,BR,#859,6,68,73,37:51:00,2:36:22,1:32:56,4:51:56,93.8
Pedro BarbanM35-39,BR,#325,49,173,184,39:06:00,2:46:54,1:42:54,5:14:25,90.3
rafael piresM18-24,BR,#780,5,79,84,50:55:00,2:32:27,1:27:30,4:55:43,96.8
