Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Elton Tadeu RibeiroM50-54,BR,#1643,36,845,956,41:57:00,2:59:46,1:50:17,5:43:19,85.8
Daniel SapsM55-59,UY,#1600,36,1145,1396,45:13:00,4:00:18,2:42:54,7:43:13,69.5
Luciano PaschoetoM45-49,BR,#468,37,406,425,32:40:00,2:41:03,1:44:15,5:05:18,92.4
Jair AvansiM50-54,BR,#1657,37,852,965,42:34:00,2:51:08,1:59:50,5:43:42,85.7
Anderson C. FurlanettoM30-34,BR,#1140,37,195,201,34:15:00,2:34:33,1:33:56,4:49:33,93.2
Fabiana BatistaF40-44,BR,#1362,37,211,1282,48:17:00,3:20:32,2:04:45,6:24:21,82.1
Brunna NovaisF30-34,BR,#1210,37,169,1167,43:21:00,3:19:02,1:55:17,6:06:49,86.2
Leonardo De Godoi Dos ReisM25-29,BR,#1577,37,346,359,38:57:00,2:48:39,1:26:41,5:01:09,90
Oswaldo FernandesM35-39,BR,#826,37,119,122,33:40:00,2:26:12,1:33:39,4:39:06,94.8
Tatiana Nunes Ramos DebiasiF35-39,BR,#1262,37,135,1053,42:18:00,2:57:00,2:04:34,5:52:31,89.7
Rogério PereiraM40-44,BR,#123,37,200,206,37:12:00,2:32:03,1:33:56,4:49:57,92.3
Robson PreviattiM35-39,BR,#914,38,120,123,30:49:00,2:30:20,1:32:35,4:39:21,94.8
Rafael RibeiroM40-44,BR,#506,38,202,208,30:04:00,2:28:25,1:46:46,4:50:09,92.3
Camila Da Silva BrandF30-34,BR,#1234,38,180,1198,40:06:00,3:03:29,2:18:47,6:11:18,85.5
Luciano Garnica CamargoM45-49,BR,#184,38,445,471,35:09:00,2:42:28,1:42:25,5:08:43,91.8
Ana Gabriela TrindadeF40-44,BR,#1351,38,212,1284,1:00:08,3:16:26,1:56:50,6:24:55,82
Lucas PiresM25-29,BR,#1472,38,360,373,32:20:00,2:42:52,1:41:19,5:02:07,89.8
Albor RenonesM50-54,BR,#1654,38,861,976,36:48:00,2:55:44,2:04:02,5:44:41,85.5
Amauri DominguesM30-34,BR,#989,38,198,204,35:32:00,2:21:21,1:47:43,4:49:52,93.1
Camilla de MedeirosF35-39,BR,#1313,38,139,1064,44:20:00,3:03:51,1:59:08,5:54:08,89.4
Natailse Pinheiro BarbosaF40-44,BR,#1373,39,214,1286,49:43:00,3:17:07,2:05:36,6:25:03,82
Rafael BarajasM40-44,BR,#155,39,205,211,28:52:00,2:41:00,1:34:54,4:50:32,92.2
Eduardo mouraM45-49,BR,#203,39,459,487,33:06:00,2:39:17,1:47:59,5:09:57,91.6
Livia BellomiF35-39,BR,#1251,39,140,1078,39:49:00,2:58:59,2:00:28,5:56:04,89.1
Wilson LacerdaM30-34,BR,#1087,39,204,210,30:12:00,2:39:11,1:35:35,4:50:28,93
Thiago AyalaM35-39,BR,#569,39,123,127,32:33:00,2:22:15,1:38:56,4:40:05,94.6
Louise Elisabeth TeskeF30-34,BR,#1208,39,182,1207,32:54:00,3:19:24,2:12:42,6:12:35,85.4
Gabriel Gomes PreviattiM25-29,BR,#1450,39,363,376,30:51:00,2:40:50,1:45:13,5:02:17,89.8
Leonildo SouzaM50-54,BR,#1658,39,865,981,47:12:00,3:04:38,1:45:13,5:45:15,85.4
Luiz AguirreM35-39,BR,#868,40,124,128,32:24:00,2:30:46,1:30:58,4:40:14,94.6
Caio CostaM25-29,BR,#1549,40,367,380,33:18:00,2:35:26,1:46:41,5:02:23,89.8
Andre MartinsM45-49,BR,#265,40,468,498,35:18:00,2:46:08,1:42:07,5:10:46,91.4
Márlon LonghiM30-34,BR,#1588,40,210,216,36:19:00,2:35:53,1:31:47,4:51:02,92.9
Josielly Pinheiro WestphalF30-34,BR,#1198,40,193,1235,40:18:00,3:22:24,2:03:50,6:15:41,84.9
Celso VidolinM50-54,BR,#1618,40,897,1026,34:56:00,3:05:53,1:59:29,5:49:33,84.8
Christiane Moura VelhoF40-44,BR,#1347,40,216,1295,42:25:00,3:32:11,2:02:46,6:27:50,81.6
Clarissa Du BocageF35-39,BR,#1306,40,141,1081,40:12:00,3:13:22,1:53:47,5:56:07,89.1
Delcio Vieira Tannus FilhoM40-44,BR,#821,40,207,213,37:58:00,2:32:36,1:31:45,4:50:42,92.2
Daniella Cenatti HolandaF40-44,BR,#1363,41,218,1304,50:20:00,3:10:08,2:22:22,6:32:05,81
Caio InacioM25-29,BR,#1555,41,368,382,27:12:00,2:38:02,1:51:27,5:02:32,89.8
Izabella Oliveira Fernandes GuelfiF30-34,BR,#1166,41,195,1249,43:02:00,3:13:48,2:11:21,6:17:45,84.6
Henrique VerasM35-39,BR,#1070,41,128,133,33:04:00,2:32:14,1:28:27,4:41:00,94.4
Ricardo TonettiM40-44,BR,#109,41,214,220,29:45:00,2:32:12,1:42:26,4:51:18,92.1
Rogerio JaymeM50-54,BR,#1650,41,907,1039,40:18:00,2:50:34,2:06:52,5:50:48,84.6
Caroline SalesF35-39,BR,#1248,41,142,1082,50:15:00,2:56:34,1:57:07,5:56:12,89.1
Patric GigerM45-49,CH,#381,41,480,511,40:36:00,2:38:51,1:44:02,5:11:12,91.4
Alan RodriguesM30-34,BR,#915,41,223,229,32:23:00,2:38:49,1:35:04,4:52:21,92.7
Thaiana Verissimo Campos SilvaF30-34,BR,#1216,42,203,1264,45:11:00,3:17:46,2:08:11,6:19:58,84.3
Victor Mena BarretoM35-39,BR,#856,42,129,134,32:38:00,2:25:43,1:36:32,4:41:09,94.4
Marcelo Fenili SerraM45-49,BR,#453,42,492,528,36:56:00,2:40:33,1:47:10,5:12:11,91.2
Fabiane Miranda MonteiroF40-44,BR,#1344,42,225,1316,43:30:00,3:13:05,2:27:24,6:35:52,80.5
Luis Guilherme Castello BrancoM25-29,BR,#1471,42,370,384,34:57:00,2:34:54,1:43:38,5:02:43,89.7
lazaro netoM40-44,BR,#510,42,217,223,30:57:00,2:35:07,1:40:07,4:51:33,92
KELEN CARNEIROF35-39,BR,#1323,42,145,1092,41:59:00,3:07:06,1:59:53,5:58:04,88.8
Joao MoreiraM30-34,BR,#894,42,225,231,31:23:00,2:35:16,1:37:50,4:52:31,92.6
Olavo Previatti NetoM50-54,BR,#451,42,916,1049,39:03:00,3:04:03,1:56:17,5:52:05,84.4
Camila DiasF35-39,BR,#1273,43,148,1107,44:41:00,3:06:07,1:59:51,5:59:49,88.6
Renata Ramos Portelli MagalhaesF40-44,BR,#1255,43,226,1317,42:16:00,3:29:14,2:05:44,6:35:59,80.5
Oliveira JanairM50-54,BR,#1633,43,921,1058,32:02:00,3:05:22,2:03:12,5:52:44,84.3
Gerald Alex Ferreira De SaM30-34,BR,#1133,43,226,232,33:17:00,2:42:00,1:30:43,4:52:51,92.6
Ederson Claudio AndreattaM40-44,BR,#318,43,218,224,29:28:00,2:36:20,1:39:10,4:51:36,92
Italo CastroM35-39,BR,#513,43,131,136,30:15:00,2:26:38,1:40:43,4:42:10,94.2
Matheus CostaM25-29,BR,#1512,43,375,391,37:54:00,2:42:08,1:35:57,5:03:12,89.6
Ronen AvrahamM45-49,IL,#132,43,498,535,34:27:00,2:44:03,1:48:06,5:12:39,91.1
Maisa KumuraF30-34,BR,#1242,43,206,1269,35:54:00,3:08:20,2:27:27,6:21:20,84.1
Glaucio CoelhoM45-49,BR,#271,44,532,574,36:15:00,2:39:30,1:49:51,5:14:50,90.7
Eduardo SoaresM25-29,BR,#1592,44,407,426,33:17:00,2:34:27,1:52:16,5:05:22,89.3
Fernando AraujoM40-44,BR,#292,44,229,235,33:35:00,2:38:22,1:36:10,4:53:09,91.7
Eduardo GuarilhaM35-39,BR,#502,44,138,143,31:27:00,2:26:45,1:37:26,4:43:26,93.9
Monica AdegasF30-34,BR,#1235,44,207,1272,47:45:00,3:15:47,2:09:57,6:21:56,84
Marcelo Ortiz ChiniM30-34,BR,#1510,44,232,238,33:43:00,2:32:40,1:40:20,4:53:15,92.5
Patricia SiniscalchiF35-39,BR,#1214,44,150,1110,37:51:00,3:11:20,2:01:31,6:00:10,88.5
Ligia HossokawaF40-44,BR,#1375,44,230,1327,49:57:00,3:22:38,2:15:26,6:39:33,80
João Henrique Penna ReisM50-54,BR,#1626,44,927,1066,34:43:00,3:04:26,2:04:09,5:54:16,84.1
Helena Mariana De FelippeF30-34,BR,#1205,45,217,1298,47:00:00,3:28:34,2:04:53,6:28:37,83.1
Luis Fernando Moran De OliveiraM50-54,BR,#1619,45,961,1111,41:07:00,3:00:46,2:09:44,6:00:12,83.2
Alexsandro PinheiroM25-29,BR,#1454,45,417,440,40:23:00,2:39:43,1:41:11,5:06:22,89.1
Rogerio NevesM45-49,BR,#423,45,535,580,33:40:00,2:45:28,1:47:10,5:15:20,90.6
Felipe AntunesM35-39,BR,#814,45,139,144,29:28:00,2:28:39,1:39:44,4:43:27,93.9
Carlos Henrique ZacaroM40-44,BR,#105,45,231,237,34:56:00,2:31:57,1:39:42,4:53:11,91.7
Rafael TristaoM30-34,BR,#1039,45,234,240,38:01:00,2:26:10,1:42:06,4:53:31,92.4
Daniela SerresF40-44,BR,#1342,45,234,1341,51:29:00,3:26:18,2:15:14,6:45:08,79.3
Alessandra Facchini MariaF35-39,BR,#1309,45,152,1128,38:15:00,3:04:44,2:10:38,6:02:40,88.1
João Gabriel HeerdtM30-34,BR,#970,46,236,242,31:24:00,2:38:56,1:37:26,4:53:34,92.4
Ney VitaM50-54,BR,#1655,46,967,1117,32:31:00,3:09:38,2:10:37,6:00:56,83.1
Vivian DrudiF40-44,BR,#1282,46,241,1362,49:19:00,3:36:58,2:08:13,6:53:12,78.2
Edson Antonio Martins ZancanaroM25-29,BR,#1514,46,439,465,34:20:00,2:45:25,1:40:29,5:08:13,88.7
Fernando SampaioM40-44,BR,#802,46,237,243,31:33:00,2:24:39,1:50:28,4:53:36,91.6
Sergio YasudaM45-49,BR,#450,46,537,582,34:13:00,2:34:19,1:58:24,5:15:22,90.6
Diego TestolinM35-39,BR,#874,46,144,149,32:49:00,2:35:12,1:29:07,4:43:48,93.9
Fernanda Ibrahim SoaresF35-39,BR,#1258,46,153,1131,46:36:00,3:04:43,1:55:04,6:03:04,88.1
Priscila FreitasF30-34,BR,#1219,46,238,1353,46:46:00,3:11:22,2:34:54,6:50:26,80.3
Paulo BozaM30-34,BR,#963,47,238,244,30:18:00,2:36:49,1:40:31,4:53:37,92.4
Gisele CoelhoF35-39,BR,#1316,47,154,1135,48:19:00,3:14:41,1:51:32,6:03:29,88
Mauricio GramaniM45-49,BR,#324,47,541,586,36:49:00,2:33:09,1:59:11,5:15:35,90.6
Bruno Bonaccorsi FernandinoM40-44,BR,#160,47,238,244,31:41:00,2:35:27,1:38:33,4:53:37,91.6
Renato CavalcantiM35-39,BR,#702,47,147,152,34:23:00,2:26:06,1:38:30,4:44:07,93.8
Danilo LabordaM50-54,BR,#1647,47,972,1123,41:51:00,3:02:18,2:10:54,6:02:07,82.9
Lafayette Bonifácio Amaral De AndradaM25-29,BR,#1437,47,440,466,31:03:00,2:43:36,1:47:31,5:08:16,88.7
Nidai NascimentoF40-44,BR,#1290,47,242,1365,56:44:00,3:31:02,2:16:55,6:55:55,77.9
Leandro PoloM30-34,BR,#1584,48,242,248,35:59:00,2:33:07,1:37:58,4:53:48,92.4
Luis Henrique TassoM25-29,BR,#1506,48,449,476,34:56:00,2:31:11,1:57:03,5:09:10,88.6
Vicente PerroneM35-39,BR,#830,48,148,153,29:23:00,2:31:20,1:36:38,4:44:09,93.8
Wagner CodinhotoM45-49,BR,#467,48,556,602,33:22:00,2:45:29,1:48:00,5:16:07,90.5
Aluska RodriguesF35-39,BR,#1233,48,155,1140,42:18:00,3:06:19,2:02:32,6:03:52,88
Wanier Aniceto JuniorM50-54,BR,#1639,48,992,1152,50:23:00,3:04:39,2:00:36,6:04:57,82.5
Elton SteilM40-44,BR,#675,48,250,256,34:21:00,2:38:00,1:36:12,4:54:18,91.5
Gustavo Pasiantto MirandoliM30-34,BR,#903,49,255,261,35:34:00,2:35:06,1:36:42,4:54:46,92.2
Cleverton MassuquetoM35-39,BR,#626,49,149,154,32:58:00,2:30:28,1:35:03,4:44:21,93.8
Ana Paula Gomes Silva FurlanetoF35-39,BR,#1315,49,158,1148,41:03:00,3:00:21,2:12:01,6:04:40,87.8
Marcos Paulo SantosM40-44,BR,#225,49,253,259,38:42:00,2:32:18,1:36:55,4:54:39,91.4
Ricardo DrumondM50-54,BR,#412,49,997,1164,41:39:00,3:05:25,1:59:28,6:06:48,82.2
Daniel AlvarezM25-29,BR,#1439,49,466,494,43:31:00,2:49:52,1:29:03,5:10:28,88.3
Marcelo Bueno Colletes ColletesM45-49,BR,#380,49,558,604,35:19:00,2:49:41,1:43:17,5:16:14,90.5
José Piraino LopezM30-34,BR,#1137,50,261,268,32:44:00,2:30:28,1:45:49,4:55:27,92.1
Bernardo GiffoniM40-44,BR,#303,50,260,266,31:04:00,2:37:54,1:39:09,4:55:25,91.3
Andrés Garrido FernándezM50-54,CL,#1607,50,1025,1206,41:46:00,2:59:15,2:19:04,6:12:18,81.4
Hugo Valente Miranda Dos SantosM25-29,BR,#1537,50,482,513,36:29:00,2:42:23,1:45:45,5:11:21,88.2
Carlos Alberto Dos Santos FilhoM45-49,BR,#442,50,580,629,41:56:00,2:36:34,1:50:28,5:18:05,90.2
Jonas Araujo De AndradeM35-39,BR,#764,50,150,155,39:43:00,2:22:04,1:35:56,4:44:29,93.7
Bruna Barroso Vasconcelos FrancoF35-39,BR,#1252,50,161,1153,40:23:00,3:18:08,1:55:27,6:05:04,87.8
Andre DiasM50-54,BR,#1653,51,1032,1216,49:43:00,3:05:06,2:05:19,6:13:37,81.2
Diana Bandeira DiasF35-39,BR,#1224,51,165,1161,37:14:00,3:02:10,2:18:04,6:06:07,87.6
Ronney RamysM40-44,BR,#195,51,267,274,34:50:00,2:34:40,1:40:05,4:55:50,91.2
Murillo MaiurroM25-29,BR,#1444,51,484,515,37:23:00,2:35:59,1:51:22,5:11:28,88.1
Sébastien BodéM45-49,FR,#428,51,582,631,38:37:00,2:42:36,1:47:57,5:18:17,90.1
Luiz Augusto VergueiroM40-44,BR,#122,51,267,274,33:13:00,2:37:33,1:39:54,4:55:50,91.2
Carlos FloresM30-34,BR,#1034,51,262,269,32:55:00,2:35:22,1:40:18,4:55:30,92.1
David Franca De AlmeidaM35-39,BR,#1103,51,153,158,34:28:00,2:33:01,1:29:48,4:45:06,93.6
Juliano MaiaM25-29,BR,#1581,52,494,531,39:12:00,2:44:17,1:43:24,5:12:23,88
Luis Adriano StenzingerM35-39,BR,#746,52,163,169,36:33:00,2:29:13,1:34:22,4:46:21,93.4
Dorival ModolonM50-54,BR,#1632,52,1035,1224,36:14:00,2:53:36,2:35:50,6:14:27,81.1
Fonseca Paulo EduardoM45-49,BR,#325,52,619,673,41:22:00,2:38:20,1:48:18,5:20:30,89.7
Marcelo PacificoM30-34,BR,#1560,52,265,272,32:15:00,2:33:48,1:44:02,4:55:34,92.1
THAISA MENEZESF35-39,BR,#1265,52,167,1163,43:30:00,3:15:05,1:59:24,6:06:39,87.5
Leandro Novais E SilvaM45-49,BR,#296,53,624,679,39:10:00,2:35:34,1:55:33,5:21:03,89.6
Guilherme PimentelM25-29,BR,#1505,53,512,551,33:53:00,2:31:54,2:01:59,5:13:53,87.7
Guilherme MacchiM30-34,BR,#1057,53,275,283,33:48:00,2:33:58,1:42:15,4:56:05,92
Cassio Luis Giorgi FilhoM35-39,BR,#505,53,164,170,36:06:00,2:32:57,1:31:24,4:46:23,93.4
Luiz Roberto Feubak JuniorM50-54,BR,#432,53,1044,1238,37:01:00,2:54:54,2:34:29,6:16:17,80.9
Leandro AbrahãoM40-44,BR,#141,53,271,278,39:37:00,2:35:15,1:32:14,4:55:58,91.2
Viviane Scarminio SimonciniF35-39,BR,#1267,53,169,1167,44:07:00,3:02:41,2:11:11,6:06:49,87.5
Leticia MiyabaraF35-39,BR,#1279,54,173,1176,53:36:00,3:23:03,1:42:56,6:07:41,87.4
Nícolas SimonciniM35-39,BR,#857,54,168,174,40:34:00,2:28:24,1:31:03,4:46:45,93.3
Lucas Tanganini Dos SantosM25-29,BR,#1481,54,533,575,34:12:00,2:48:58,1:40:01,5:14:52,87.5
Isaias Robson LourencoM40-44,BR,#335,54,272,280,37:39:00,2:31:08,1:41:06,4:56:00,91.2
Augusto Terranova RochaM50-54,BR,#1630,54,1072,1283,36:16:00,3:20:09,2:09:03,6:24:53,79.7
Leonardo SouzaM30-34,BR,#1002,54,276,284,36:57:00,2:35:00,1:34:26,4:56:08,91.9
Fabio SouzaM45-49,BR,#447,54,625,681,34:02:00,2:39:51,1:56:15,5:21:06,89.6
Emilio Petry NetoM40-44,BR,#627,55,273,281,28:14:00,2:32:44,1:47:35,4:56:04,91.2
FABIANA LEALF35-39,BR,#1269,55,174,1180,46:37:00,2:58:49,2:14:08,6:07:50,87.4
Ygor De Freitas FonsecaM30-34,BR,#1110,55,279,288,34:54:00,2:38:48,1:36:04,4:56:21,91.9
Lucas FornazieriM35-39,BR,#941,55,171,177,34:29:00,2:32:33,1:34:59,4:47:11,93.2
Marcos Augusto BeberM45-49,BR,#396,55,630,686,40:06:00,2:39:36,1:51:38,5:21:35,89.6
Rogério SonokiM50-54,BR,#485,55,1076,1291,43:18:00,3:00:12,2:26:35,6:26:22,79.5
Breno ResendeM25-29,BR,#1534,55,573,621,38:34:00,2:41:44,1:47:35,5:17:37,87.1
Marcos Paulo Nascimento GouveiaM30-34,BR,#928,56,285,294,36:19:00,2:37:24,1:37:00,4:56:40,91.8
Anderson MoriM45-49,BR,#477,56,634,690,41:27:00,2:39:48,1:50:32,5:22:01,89.5
Hercules Previdi Vieira De BarrosM50-54,BR,#1636,56,1082,1299,42:10:00,3:16:30,2:19:02,6:29:11,79.1
Jorge GonzalesM35-39,BR,#673,56,172,178,30:15:00,2:30:54,1:40:07,4:47:13,93.2
Damiao Luiz Maffezzolli NetoM25-29,BR,#1574,56,581,630,35:18:00,2:43:24,1:51:43,5:18:11,87
Ana Paula Rodeguer RuizF35-39,BR,#1270,56,176,1188,46:11:00,3:05:07,2:07:21,6:09:27,87.1
Leandro EberleM40-44,BR,#161,56,282,291,35:01:00,2:36:59,1:38:47,4:56:26,91.1
Jose Armando Silva De OliveiraM45-49,BR,#492,57,645,703,37:47:00,2:35:19,2:02:02,5:22:43,89.4
Fernanda KasaiF35-39,BR,#1325,57,184,1215,43:21:00,3:10:31,2:10:01,6:13:33,86.5
Rafael FigueiredoM40-44,BR,#294,57,283,292,31:50:00,2:32:55,1:43:52,4:56:33,91.1
Enrico MonfrinatoM25-29,BR,#1486,57,589,638,37:08:00,2:37:34,1:56:12,5:18:41,86.9
Carlos SantosM50-54,BR,#1644,57,1089,1310,41:23:00,3:15:11,2:24:40,6:34:15,78.4
Leandro GhirardoM35-39,BR,#917,57,173,179,35:57:00,2:32:55,1:31:56,4:47:21,93.2
Pedro NeaimeM30-34,BR,#1054,57,287,296,30:37:00,2:38:59,1:41:12,4:56:47,91.8
Ricardo MorandiniM30-34,BR,#1124,58,293,302,35:03:00,2:30:47,1:43:52,4:57:10,91.7
Daniel BiaggioM40-44,BR,#289,58,288,297,34:17:00,2:37:41,1:39:33,4:56:49,91
Daniel Valente De Moraes AlvesM45-49,BR,#458,58,650,708,32:43:00,2:50:37,1:51:20,5:22:59,89.3
Allexandre Andruccioli NetoM50-54,BR,#1610,58,1093,1322,29:00:00,3:40:56,2:17:30,6:38:32,77.9
Bruno VarellaM35-39,BR,#518,58,174,180,31:47:00,2:26:34,1:43:34,4:47:29,93.1
Gustavo LopesM25-29,BR,#1522,58,591,640,27:09:00,2:40:07,2:05:42,5:18:47,86.9
Mariana Ulbricht GomesF35-39,BR,#1296,58,187,1221,38:25:00,3:04:13,2:20:37,6:14:09,86.4
Renatotri SilvaM35-39,BR,#766,59,177,183,31:02:00,2:35:25,1:34:59,4:47:48,93.1
Daniel Silva Araújo GrecoM45-49,BR,#148,59,651,710,32:51:00,2:39:01,2:02:26,5:23:11,89.3
Lucas OliveiraM25-29,BR,#1582,59,593,642,38:36:00,2:53:22,1:39:56,5:18:53,86.8
Euripedes Ferreira Dos Santos JuniorM50-54,BR,#1623,59,1098,1328,42:24:00,3:02:37,2:41:59,6:39:58,77.7
Marcela Riveros AngelF35-39,CO,#1285,59,188,1222,43:29:00,3:09:14,2:10:14,6:14:12,86.4
Sandro TabosaM40-44,BR,#319,59,290,299,34:17:00,--:--,--:--,4:56:57,91
Luiz Gustavo MoraesM30-34,BR,#998,59,295,304,35:00:00,2:33:59,1:42:27,4:57:12,91.7
Daniel BaenaM40-44,BR,#312,60,302,312,28:56:00,2:30:20,1:52:28,4:57:38,90.9
Anderson Agenor SantosM35-39,BR,#815,60,180,186,26:54:00,2:32:09,1:44:17,4:48:07,93
Ademir BarretoM50-54,BR,#1627,60,1110,1344,41:16:00,3:12:43,2:37:35,6:45:44,76.9
Vagner Enrico Castilho AlvesM30-34,BR,#1090,60,299,309,39:53:00,2:35:01,1:37:18,4:57:33,91.7
Priscila Compiani PucciniF35-39,BR,#1263,60,190,1227,40:57:00,3:22:44,2:03:04,6:14:35,86.4
Gean Gustavo BrumM25-29,BR,#1572,60,597,648,32:55:00,2:56:54,1:43:59,5:19:05,86.8
Sergio Tadeu BuonarottiM45-49,BR,#369,60,656,716,32:20:00,2:46:35,1:52:08,5:23:31,89.2
Marcelo Guerra MachadoM25-29,BR,#1435,61,612,666,27:00:00,2:41:35,2:04:38,5:20:09,86.6
Maria Carolina FormigoniF35-39,BR,#1298,61,194,1237,45:33:00,3:17:39,2:04:12,6:16:16,86.1
Juliano Sampaio Geretto PavanM40-44,BR,#119,61,304,314,27:02:00,2:40:18,1:43:07,4:57:39,90.9
Tiago InfanteM30-34,BR,#1007,61,302,312,32:13:00,2:45:06,1:32:55,4:57:38,91.7
Marco Aurélio HollandaM45-49,BR,#267,61,674,737,38:34:00,2:47:10,1:48:29,5:24:30,89.1
Andre NadaisM35-39,BR,#817,61,181,187,36:18:00,2:30:17,1:34:11,4:48:22,93
Marcelo Gasparoni Do Amaral E SilvaM50-54,BR,#1637,61,1127,1371,51:53:00,3:12:55,2:47:08,7:00:56,75.1
Alessandra Nina RibeiroF35-39,BR,#1278,62,200,1258,40:50:00,3:05:50,2:16:15,6:19:21,85.7
Richard FazzaniM40-44,BR,#261,62,305,315,31:58:00,2:33:09,1:47:01,4:57:41,90.9
Helio Claro Glorigiano JuniorM45-49,BR,#420,62,677,740,39:21:00,2:45:27,1:51:51,5:24:43,89
Diego SantosM30-34,BR,#1485,62,310,320,32:05:00,2:38:35,1:40:31,4:57:58,91.6
Lucas MedeirosM35-39,BR,#881,62,182,188,38:31:00,2:27:14,1:36:17,4:48:31,92.9
Arthur Fett ConteM25-29,BR,#1515,62,618,672,37:17:00,2:45:41,1:49:54,5:20:26,86.6
Priscila Façanha MaruokaF35-39,BR,#1215,63,201,1259,42:22:00,3:27:04,1:59:50,6:19:28,85.7
Gianfranco PoliM35-39,BR,#899,63,190,196,40:52:00,2:30:00,1:32:40,4:48:54,92.9
Vanderley RicardoM40-44,BR,#349,63,311,321,38:30:00,2:33:22,1:38:44,4:58:04,90.8
Gabriel Afonso Lancha de OliveiraM30-34,BR,#1068,63,316,326,36:07:00,2:31:05,1:43:25,4:58:15,91.5
Daniel Passanezi PegoraroM45-49,BR,#464,63,696,760,32:57:00,2:43:25,2:02:34,5:26:20,88.8
Rudá De AndradeM25-29,BR,#1587,63,628,684,31:09:00,2:47:35,1:53:22,5:21:27,86.4
Eduardo RossiniM35-39,BR,#781,64,194,200,33:09:00,2:37:07,1:33:01,4:49:30,92.8
Guinther BadessaM45-49,BR,#480,64,698,765,42:09:00,2:46:06,1:51:41,5:26:53,88.7
Joaquim De Oliveira NetoM30-34,BR,#1554,64,319,329,32:45:00,2:42:45,1:34:01,4:58:18,91.5
Dimitri CampanaM40-44,BR,#231,64,316,326,31:25:00,2:38:26,1:42:00,4:58:15,90.7
Paula MakarovF35-39,BR,#1326,64,209,1279,42:27:00,3:25:49,2:05:38,6:23:52,85.1
André Bahia De Paula GonzagaM25-29,BR,#1484,64,649,707,31:01:00,2:58:34,1:45:33,5:22:58,86.1
Marcos ColombariM30-34,BR,#1064,65,325,337,33:55:00,2:34:56,1:43:22,4:59:01,91.4
Ana Luisa AragãoF35-39,BR,#1275,65,210,1281,--:--,--:--,--:--,6:24:11,85
Everton Gollnick KochM35-39,BR,#1089,65,197,203,33:19:00,2:25:54,1:43:12,4:49:40,92.7
Leonardo Navarro AquilinoM40-44,BR,#283,65,320,330,36:26:00,2:35:47,1:38:40,4:58:20,90.7
Paulo Fatigati BrunettiM25-29,BR,#1541,65,657,717,31:28:00,2:48:42,1:55:24,5:23:33,86
Caio GuimaraesM45-49,BR,#459,65,706,774,37:58:00,2:53:45,1:47:09,5:27:41,88.5
Bruno Montingelli Lopes NogueiraM25-29,BR,#1452,66,659,719,37:45:00,2:47:56,1:45:35,5:23:37,86
Andre LimaM45-49,BR,#414,66,707,775,32:06:00,2:46:15,1:58:32,5:27:42,88.5
Ana Carolina Rodeguer RuizF35-39,BR,#1266,66,213,1285,37:21:00,3:05:19,2:31:06,6:24:59,84.9
Pedro Lima RodriguesM30-34,BR,#1017,66,356,369,34:39:00,2:39:42,1:39:14,5:01:52,90.9
Celso Fernando GarciaM40-44,AR,#146,66,329,341,31:59:00,2:39:43,1:40:59,4:59:12,90.6
Sergio FerreiraM35-39,BR,#728,66,203,209,33:58:00,2:32:47,1:37:12,4:50:22,92.6
Leonardo Pinheiro AnzolinM25-29,BR,#1552,67,675,738,38:22:00,2:50:02,1:46:28,5:24:37,85.9
Leandro TaiatellaM35-39,BR,#717,67,206,212,34:43:00,2:32:52,1:35:54,4:50:39,92.5
Antonio Célio SouzaM45-49,BR,#466,67,711,779,34:29:00,2:47:38,1:57:56,5:28:06,88.5
Raoni Salomão Sant AnnaM30-34,BR,#1559,67,357,370,31:33:00,2:41:44,1:41:56,5:01:57,90.9
Patricia BirmanF35-39,BR,#1310,67,220,1308,43:18:00,3:21:58,2:16:36,6:33:00,83.8
Max Do Vale CostaM40-44,BR,#540,67,337,349,34:02:00,2:35:29,1:43:09,4:59:38,90.5
Daniel BehnkeM30-34,BR,#1073,68,362,375,29:26:00,2:40:06,1:45:02,5:02:09,90.8
Luana BayestorffF35-39,BR,#1260,68,221,1309,36:14:00,3:25:38,2:24:27,6:34:13,83.6
Rodrigo FernandezM40-44,BR,#635,68,338,350,36:15:00,2:30:29,1:46:01,4:59:42,90.5
Francisco Federico MuñozM35-39,AR,#557,68,208,214,35:34:00,2:27:57,1:41:19,4:50:43,92.5
Willyam FachinelliM25-29,BR,#1532,68,682,745,40:35:00,2:53:18,1:43:40,5:24:57,85.8
Arley YzumizawaM45-49,BR,#484,68,726,799,39:43:00,2:46:52,1:51:59,5:29:32,88.2
Sávia SouzaF35-39,BR,#1280,69,223,1312,43:17:00,3:15:56,2:23:30,6:34:58,83.5
Rodrigo CletoM40-44,BR,#121,69,340,352,34:56:00,2:34:01,1:45:09,5:00:00,90.4
Leonildo Dal Farra JúniorM30-34,BR,#951,69,364,377,31:52:00,2:35:06,1:47:28,5:02:19,90.8
Thomas CarvalhoM25-29,BR,#1594,69,685,748,32:39:00,2:46:44,1:57:48,5:25:22,85.7
Julio De AngeliM45-49,BR,#437,69,730,804,34:28:00,2:40:36,2:07:32,5:30:00,88.1
Vinícius PaivaM35-39,BR,#862,69,212,218,36:54:00,2:27:39,1:41:17,4:51:17,92.4
Daniel CovreM40-44,BR,#177,70,343,355,31:25:00,2:34:13,1:48:52,5:00:11,90.4
