Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Miroslav TadicM35-39,BO,#256,153,492,541,44:50:00,2:47:32,1:58:09,5:37:35,83.3
Luiz Alexandre De Souza FrançaM35-39,BR,#226,27,82,84,30:55:00,2:25:13,1:38:35,4:41:29,93.6
Carlos ReinéM35-39,BR,#97,82,230,240,31:44:00,2:29:26,1:57:48,5:05:02,89
Denis Crozariol Da SilvaM35-39,BR,#117,133,432,469,44:02:00,2:26:59,2:08:24,5:29:33,84.6
Gianfranco PoliM35-39,BR,#154,47,130,136,39:11:00,2:25:26,1:41:08,4:50:35,91.7
Edson Junior Da Silva RibeiroM35-39,BR,#123,207,707,829,49:20:00,3:00:43,2:11:32,6:08:39,78.6
Marcelo De Oliveira MachadoM35-39,BR,#236,115,367,398,30:36:00,2:37:08,2:05:18,5:23:28,85.7
Ronaldo GuilhermeM35-39,BR,#297,135,438,476,38:21:00,2:40:41,2:00:28,5:29:45,84.6
Marcelo KaneshiroM35-39,BR,#238,107,323,345,40:21:00,2:35:02,1:58:31,5:18:17,86.6
Marcos Giacomelli PolettoM35-39,BR,#243,210,730,860,46:02:00,2:57:02,2:22:10,6:12:07,78.1
Leandro GusminM35-39,BR,#209,146,481,529,36:08:00,2:32:25,2:20:21,5:36:26,83.5
Aylton Quintela Abreu FilhoM35-39,BR,#77,121,384,416,48:04:00,2:32:00,1:57:25,5:25:15,85.4
Vargthon NunesM35-39,BR,#323,221,754,904,40:02:00,3:11:27,2:17:43,6:17:52,77.2
Italo RizzoM35-39,BR,#172,6,16,16,27:28:00,2:17:58,1:31:28,4:20:25,98.1
Thiago BarcelosM35-39,BR,#309,45,126,130,33:24:00,2:25:32,1:45:50,4:49:23,92
Fabian Von ThuengenM35-39,UY,#131,125,389,421,40:03:00,2:38:33,2:00:42,5:25:46,85.3
Cristiano AmaralM35-39,BR,#106,186,626,716,49:19:00,2:47:11,2:10:46,5:54:22,80.7
Daniel Barbosa AntunesM35-39,BR,#107,140,450,493,35:01:00,2:45:28,2:05:20,5:31:57,84.2
Gustavo Santos NovaesM35-39,BR,#165,238,821,1004,39:02:00,3:22:01,2:25:31,6:34:18,75
José Tasso Felix GuimarãesM35-39,BR,#197,127,394,426,38:32:00,2:38:58,2:01:20,5:26:11,85.2
Lucas SoaresM35-39,BR,#221,78,220,229,36:19:00,2:36:22,1:45:29,5:03:05,89.3
Luis Anibal Linares BernalM35-39,CO,#224,95,278,293,46:08:00,2:31:16,1:47:28,5:12:21,87.6
Dário CunhaM35-39,BR,#112,61,164,171,35:01:00,2:35:21,1:41:10,4:56:16,90.6
Andre AndradeM35-39,BR,#65,38,106,109,33:57:00,2:28:17,1:35:09,4:45:30,92.7
Marcel MouraM35-39,BR,#233,92,257,272,32:05:00,2:26:15,2:04:54,5:09:23,88.2
Thiago BragaM35-39,BR,#310,182,610,693,29:05:00,2:53:54,2:23:07,5:52:40,80.9
Tiago Aragão De AlmeidaM35-39,BR,#317,53,141,147,35:12:00,2:34:22,1:39:57,4:52:34,91.3
Rodrigo LoboM35-39",BR,#295,1,2,2,25:35:00,2:17:11,1:21:20,4:07:19,101.1
Ray BalarezoM35-39,PE,#280,240,825,1010,38:44:00,3:16:03,2:34:21,6:36:08,74.8
Ricardo PelosiniM35-39,BR,#289,199,661,763,37:42:00,2:50:44,2:26:04,5:59:27,79.9
Patricio Antunez SaldiasM35-39,CL,#260,201,675,782,44:26:00,2:47:06,2:25:01,6:01:23,79.6
Leandro Campos PereiraM35-39,BR,#203,173,584,660,44:11:00,2:52:12,2:07:03,5:48:57,81.5
Renatotri SilvaM35-39,BR,#282,69,200,208,31:20:00,2:35:58,1:48:02,5:00:32,89.8
Wilton Ribeiro DiasM35-39,BR,#342,15,40,40,34:18:00,2:28:48,1:22:29,4:29:39,96
Rafael MonteiroM35-39,BR,#276,257,919,1150,51:28:00,3:22:43,2:50:36,7:37:34,67.5
Rafael De Oliveira MachadoM35-39,BR,#269,72,210,219,33:37:00,2:31:56,1:49:01,5:01:48,89.6
Adriano Coluccini ChinagliaM35-39,BR,#50,232,793,962,37:21:00,3:09:20,2:29:24,6:28:22,75.8
Alejandro Orellana SilvaM35-39,MX,#55,30,90,92,38:49:00,2:23:38,1:33:31,4:42:27,93.4
Diogo Ronza BentoM35-39,BR,#119,177,593,671,37:05:00,2:49:03,2:18:27,5:50:05,81.3
Davi BrazM35-39,BR,#113,13,37,37,32:09:00,2:16:49,1:34:41,4:28:13,96.4
Adriano FroesM35-39,BR,#51,68,191,198,32:04:00,2:30:01,1:51:13,4:59:21,90
Marcelo SanvicenteM35-39,BR,#239,87,248,259,36:43:00,2:38:36,1:46:55,5:07:53,88.4
Rafael LuzziM35-39,BR,#275,164,549,618,36:56:00,2:33:28,2:28:05,5:45:29,82.1
Bruno VeronezzeM35-39,BR,#92,149,485,534,45:17:00,2:35:33,2:07:45,5:36:59,83.4
Hugo Iver Vasconcelos GoncalvesM35-39,BR,#168,190,638,733,43:45:00,2:47:20,2:16:34,5:56:08,80.4
Bruno Vieira RodriguesM35-39,BR,#84,147,483,531,33:08:00,2:39:28,2:16:12,5:36:36,83.5
Brunno Leonardo Araújo OliveiraM35-39,BR,#83,220,751,898,44:40:00,2:58:52,2:26:25,6:17:26,77.3
Fabio DantasM35-39,BR,#134,176,592,670,46:39:00,2:51:56,2:01:33,5:49:56,81.4
Thomas RobertoM35-39,BR,#316,228,775,937,48:41:00,3:08:30,2:15:47,6:22:47,76.6
Jorge ZambiaziM35-39,BR,#191,226,772,929,34:50:00,2:46:19,2:50:06,6:21:52,76.7
Wagner Sobral Da SilvaM35-39,BR,#334,117,371,402,40:36:00,2:38:01,2:01:25,5:23:49,85.6
Joiro De Souza AraújoM35-39,BR,#187,110,338,363,40:30:00,2:30:04,2:04:26,5:20:32,86.2
Thiago MohanaM35-39",BR,#314,3,6,6,28:19:00,2:14:03,1:29:08,4:14:51,99.4
Marcelo Riytiro MaeharaM35-39,BR,#1282,183,613,697,47:43:00,2:46:03,2:13:57,5:53:03,80.9
Fernando Duarte SantanaM35-39,BR,#141,165,553,623,39:39:00,2:49:16,2:06:19,5:45:49,82
Lourival SilvaM35-39,BR,#217,46,129,135,35:17:00,2:26:04,1:44:23,4:50:07,91.8
Thiago MachadoM35-39,BR,#313,17,42,42,34:42:00,2:18:40,1:31:47,4:30:02,96
Italo Jader Loiola BatistaM35-39,BR,#171,93,267,282,45:00:00,2:34:57,1:46:15,5:10:46,87.9
Leandro DaroitM35-39,BR,#204,114,363,393,40:41:00,2:33:51,2:03:24,5:22:49,85.8
Ricardo LamogliaM35-39,BR,#288,11,29,29,28:53:00,2:20:11,1:32:51,4:26:01,96.8
Francis Miller SilvaM35-39,BR,#148,52,138,144,37:55:00,2:24:18,1:44:29,4:52:20,91.4
Breno NoronhaM35-39,BR,#80,132,430,467,42:59:00,2:50:59,1:47:59,5:29:12,84.7
Ariel LenharoM35-39,BR,#75,59,159,166,30:15:00,2:36:34,1:43:48,4:55:04,90.9
Herman DantasM35-39,BR,#167,20,59,60,32:19:00,2:12:21,1:46:14,4:36:09,94.7
Pedro Daniel De Oliveira Lins FilhoM35-39,BR,#266,50,136,142,39:53:00,2:29:13,1:38:00,4:51:36,91.5
Paulo Mendonça SilvaM35-39,BR,#263,193,646,744,47:55:00,2:46:24,2:15:37,5:57:21,80.2
Rafael Duque Vieira De MelloM35-39,BR,#270,223,761,913,41:56:00,3:12:17,2:16:53,6:18:49,77.1
Kenned FilhoM35-39,BR,#200,37,105,108,30:19:00,2:25:28,1:45:57,4:45:09,92.8
Tiago Medeiros CamposM35-39,BR,#319,179,597,676,40:49:00,2:52:44,2:10:47,5:50:34,81.3
Vicente PerroneM35-39,BR,#325,104,304,326,30:23:00,2:36:45,2:01:30,5:16:14,86.9
Wesley CostaM35-39,BR,#338,235,814,994,53:23:00,3:17:01,2:11:43,6:32:54,75.2
Ruy FachiniM35-39,BR,#299,23,67,68,34:26:00,2:28:42,1:30:41,4:37:50,94.3
Felipe L Luz CagaliM35-39,BR,#139,39,109,112,32:30:00,2:21:23,1:48:19,4:46:09,92.6
Luiz Fernando Dos Santos Junior SantosM35-39,BR,#229,156,509,563,55:20:00,2:38:23,2:00:03,5:39:41,83
Philippe DornellasM35-39,BR,#267,170,569,644,40:45:00,2:52:21,2:08:32,5:47:14,81.8
Joao Xavier NetoM35-39,BR,#185,16,41,41,34:15:00,2:13:16,1:38:18,4:29:53,96
Alberto Vieto Machado ScaloppeM35-39,BR,#53,109,333,357,40:40:00,2:31:16,1:58:50,5:19:32,86.4
Victor Joh HanM35-39,BR,#326,102,300,320,31:12:00,2:28:48,2:09:35,5:15:28,87.1
Everton TeixeiraM35-39,BR,#130,243,837,1031,39:56:00,2:59:36,2:54:40,6:41:38,74.1
Fábio Vasconcelos AquinoM35-39,BR,#133,138,445,485,41:39:00,2:42:25,2:01:21,5:31:32,84.3
Leandro De Carvalho PintoM35-39,BR,#205,36,100,103,29:23:00,2:28:21,1:43:31,4:44:20,93
Bruno GrassiM35-39,BR,#90,198,658,759,44:50:00,2:55:27,2:13:13,5:59:09,80
Lucio Rezende NetoM35-39,BR,#223,144,477,525,39:09:00,2:53:49,1:55:53,5:36:08,83.6
Jose Alberto Rendon CrespoM35-39,BO,#192,184,618,706,30:58:00,2:52:06,2:24:07,5:53:34,80.8
Andres RolandelliM35-39,AR,#72,211,731,864,42:14:00,3:07:03,2:14:31,6:12:32,78
João Paulo FonsecaM35-39,BR,#183,89,250,261,35:42:00,2:24:13,2:00:24,5:07:59,88.4
Cleiton TavaresM35-39,BR,#103,196,656,756,1:04:06,2:35:25,2:11:36,5:58:57,80
João Marcello Novaes Do Nascimento BaptistaM35-39,BR,#179,24,68,69,27:54:00,2:26:02,1:39:10,4:37:59,94.3
João Paulo Moreira DinizM35-39,BR,#184,105,311,333,37:40:00,2:44:10,1:50:37,5:16:48,86.8
Bruno GoisM35-39,BR,#89,181,609,692,32:38:00,2:47:36,2:24:20,5:52:32,81
Anderson Pitta Lopes De AbreuM35-39,BR,#62,245,844,1039,37:58:00,3:20:12,2:34:13,6:44:02,73.8
Luiz AlmeidaM35-39,BR,#227,158,530,591,38:22:00,2:53:46,2:04:51,5:42:21,82.5
Romulo SouzaM35-39,BR,#296,112,346,372,35:40:00,2:38:54,1:59:37,5:21:00,86.1
Samuel SpagnulM35-39,BR,#300,101,299,319,35:18:00,2:37:02,1:55:57,5:15:22,87.1
Fernando RolandelliM35-39,AR,#143,100,297,316,32:04:00,2:44:16,1:54:33,5:15:16,87.1
Matheus FroesM35-39,BR,#249,67,189,196,38:05:00,2:29:24,1:45:53,4:58:52,90.1
Carlos RuhlM35-39,BR,#101,241,827,1015,44:29:00,3:09:09,2:35:46,6:36:58,74.7
José Brasiliano De Oliveira NetoM35-39,BR,#194,123,387,419,35:27:00,2:31:55,2:11:59,5:25:30,85.3
Antonio MartinsM35-39,BR,#74,40,111,114,35:48:00,2:28:29,1:38:46,4:46:32,92.5
Felipe KanawatiM35-39,BR,#138,239,824,1008,42:59:00,3:23:23,2:22:28,6:35:57,74.8
Glauber MarianoM35-39,BR,#155,81,229,239,28:03:00,2:36:12,1:55:19,5:04:54,89
Rafael HaddadM35-39,BR,#273,90,252,263,32:28:00,2:37:12,1:52:02,5:08:04,88.4
Vinícius PaivaM35-39,BR,#332,80,227,237,37:06:00,2:22:47,1:59:59,5:04:48,89
Ricardo SchultzM35-39,BR,#286,79,225,235,34:10:00,2:22:51,2:02:13,5:04:37,89
Regis FirminoM35-39,BR,#281,227,774,936,48:21:00,3:06:00,2:21:38,6:22:43,76.6
Alexandre MendonçaM35-39,BR,#57,66,186,193,32:43:00,2:27:39,1:51:39,4:58:42,90.2
Guilherme Motta LuizM35-39,BR,#159,205,690,801,44:04:00,3:00:29,2:12:46,6:04:26,79.2
Guilherme CrivelaroM35-39,BR,#157,26,77,79,30:45:00,2:27:05,1:38:34,4:40:58,93.7
Daniel De Alencar Macedo DutraM35-39,BR,#108,230,789,957,46:17:00,3:02:29,2:31:08,6:27:18,75.9
João MarianoM35-39,BR,#180,71,203,211,34:42:00,2:33:37,1:49:20,5:00:50,89.8
Zenildo Magalhaes Juca JuniorM35-39,BR,#343,139,447,487,41:44:00,2:51:19,1:51:48,5:31:39,84.3
Antonio FortunatoM35-39,BR,#73,167,556,626,52:27:00,2:51:05,1:56:08,5:46:00,82
Lucas Matos FernandesM35-39,BR,#220,34,94,96,37:51:00,2:26:13,1:34:28,4:43:16,93.2
Luis Felipe Tapia TruccoM35-39,CL,#225,253,885,1095,48:29:00,3:05:13,3:01:38,7:01:51,71.5
Luiz Felipe Gonçalves DibM35-39,BR,#228,168,559,629,40:17:00,3:00:54,1:59:25,5:46:14,81.9
Rafael Stambassi BastosM35-39,BR,#277,48,131,137,33:24:00,2:24:32,1:48:11,4:50:38,91.7
Jonas Araujo De AndradeM35-39,BR,#188,41,113,116,42:34:00,2:16:18,1:41:09,4:46:50,92.5
Caligo Rocha BrasilM35-39,BR,#95,65,178,185,32:24:00,2:30:24,1:49:00,4:57:34,90.4
Marcos SalamaM35-39,ES,#244,219,749,894,42:10:00,2:57:05,2:26:42,6:16:52,77.4
Jefferson MarianoM35-39,BR,#174,55,147,153,35:23:00,2:31:11,1:39:32,4:53:16,91.2
Leandro CruzM35-39,BR,#202,212,733,868,52:14:00,2:59:06,2:15:32,6:13:22,77.9
Mário MariuttiM35-39,BR,#248,122,386,418,35:01:00,2:44:57,1:57:15,5:25:27,85.3
Alexandre SimõesM35-39,BR,#58,174,587,664,42:02:00,2:40:52,2:18:24,5:49:26,81.4
Almir De Araújo Penaforte Jr.M35-39,BR,#59,233,799,970,44:37:00,3:20:37,2:15:22,6:29:17,75.7
Luiz Rafael PereiraM35-39,BR,#230,187,628,719,38:56:00,3:03:34,2:06:33,5:54:39,80.6
Joao NetoM35-39,BR,#182,137,442,481,47:01:00,2:37:16,1:57:36,5:30:32,84.5
Marcio Abreu Ferreira Da CunhaM35-39,BR,#241,106,312,334,35:29:00,2:37:30,1:58:02,5:16:50,86.8
Rodrigo PintoM35-39,BR,#294,59,159,166,35:05:00,2:30:23,1:44:36,4:55:04,90.9
Marcelo Cabral De OliveiraM35-39,BR,#234,248,873,1079,36:45:00,3:05:18,3:04:10,6:56:51,72.2
Leonardo Santedicola AndradeM35-39,BR,#215,31,91,93,31:20:00,2:16:46,1:49:59,4:42:35,93.3
Clélio Fernandes CurveloM35-39,BR,#104,195,654,754,37:55:00,2:53:12,2:19:52,5:58:26,80.1
Victor SatoM35-39,BR,#327,83,232,242,--:--,2:34:32,1:45:26,5:05:27,88.9
Octavio PereiraM35-39,BR,#258,209,720,845,35:43:00,2:56:46,2:31:25,6:10:18,78.3
Aldo A Neubern Toledo JrM35-39,BR,#54,237,820,1002,49:56:00,3:00:29,2:35:13,6:33:56,75.1
Leandro GrippoM35-39,BR,#208,8,19,19,27:14:00,2:19:41,1:28:49,4:21:21,97.9
Julio ArdenghiM35-39,BR,#198,161,544,610,38:48:00,2:46:06,2:11:41,5:44:09,82.3
Thales MadeiroM35-39,BR,#307,256,909,1137,43:11:00,3:22:35,3:05:50,7:23:16,69.1
Germano LincolnM35-39,BR,#153,99,292,309,33:21:00,2:31:58,2:02:36,5:13:39,87.4
Alvaro Tosta SilvaM35-39,BR,#60,119,374,405,34:24:00,2:28:54,2:11:01,5:23:57,85.6
Joaquim Da Rocha CavalcantiM35-39,BR,#186,250,878,1085,36:55:00,3:10:58,2:55:29,6:58:09,72
Patrick MartelliM35-39,BR,#261,171,581,657,38:53:00,2:36:19,2:25:52,5:48:50,81.5
Rodrigo AntunesM35-39,BR,#293,141,453,496,41:35:00,2:36:52,2:07:08,5:32:12,84.2
Eduardo Gardilcic DuranM35-39,CL,#124,178,595,674,40:53:00,2:46:14,2:13:38,5:50:12,81.3
Filipe Vila NovaM35-39,BR,#146,94,269,284,33:59:00,2:24:33,2:08:36,5:11:02,87.9
Renato WittM35-39,BR,#283,103,303,325,36:03:00,2:33:45,2:00:51,5:16:12,86.9
Leonardo Verissimo CarreraM35-39,BR,#213,148,484,532,45:46:00,2:43:11,1:59:56,5:36:37,83.5
Leandro Ferreira SilvaM35-39,BR,#206,165,553,623,42:14:00,2:51:14,2:05:39,5:45:49,82
Morone Miguel NetoM35-39",BR,#255,2,3,3,29:46:00,2:15:49,1:19:30,4:07:45,101
Felipe B S SiqueiraM35-39,BR,#136,204,688,799,40:02:00,--:--,--:--,6:04:09,
Luciano NavarroM35-39,BR,#222,129,411,444,43:01:00,2:34:18,2:01:58,5:27:26,85
Carlos ArrutiM35-39,BR,#99,111,340,365,29:20:00,2:46:46,1:57:38,5:20:40,86.2
Thiago LimaM35-39,BR,#312,85,239,250,41:48:00,2:33:47,1:44:44,5:06:21,88.7
Andre L J G MatiasM35-39,BR,#69,86,246,257,32:19:00,2:28:18,2:01:28,5:07:43,88.5
Julio Silva DiazM35-39,CL,#199,151,488,537,35:33:00,2:41:40,2:12:19,5:37:14,83.4
Túlio JunqueiraM35-39,BR,#321,157,517,576,39:56:00,2:42:00,2:12:58,5:40:59,82.8
Vilson Rodrigues Silveira JuniorM35-39,BR,#330,91,254,267,37:44:00,2:34:17,1:51:31,5:08:39,88.3
Felipe GuedesM35-39,BR,#137,7,18,18,26:06:00,2:16:47,1:34:50,4:21:19,97.9
Walter SanchezM35-39,UY,#336,56,149,155,39:41:00,2:26:15,1:42:32,4:53:23,91.2
Enderson MaiaM35-39,BR,#127,251,880,1087,57:06:00,3:16:53,2:35:25,6:58:59,71.9
Raphael YoshimuraM35-39,BR,#279,192,642,737,43:20:00,2:57:29,2:09:00,5:56:53,80.3
Bruno Chacon BrandaoM35-39,BR,#85,70,202,210,32:31:00,2:32:05,1:50:08,5:00:39,89.8
Carlos Rafael BertoliniM35-39,BR,#100,120,376,408,37:01:00,2:41:50,1:59:57,5:24:07,85.6
Everton CorreiaM35-39,BR,#129,242,833,1026,58:00:00,3:12:44,2:21:15,6:40:08,74.3
Sebastien DujetM35-39,BR,#303,222,760,910,47:47:00,2:58:47,2:23:58,6:18:23,77.2
Georges Oliva De OliveiraM35-39,BR,#152,31,91,93,31:29:00,2:27:47,1:38:29,4:42:35,93.3
Edgar YuiM35-39,BR,#122,197,657,758,52:22:00,2:36:08,2:22:36,5:59:01,80
Cesar Garcia PavãoM35-39,BR,#102,49,133,139,29:18:00,2:30:59,1:46:38,4:50:45,91.7
Eduardo LopesM35-39,BR,#125,231,790,958,34:25:00,3:21:59,2:19:53,6:27:38,75.9
Marcelo NunesM35-39,BR,#1372,200,667,772,44:03:00,2:49:31,2:18:40,6:00:06,79.8
Mauro Brito BrandaoM35-39,BR,#253,28,86,88,30:19:00,2:27:15,1:39:08,4:41:51,93.5
Jeysel MartinsM35-39,BR,#177,128,401,433,40:16:00,2:38:42,2:02:04,5:26:31,85.2
Velber XavierM35-39,BR,#324,225,769,925,41:53:00,2:55:40,2:35:11,6:21:03,76.8
Henrique VerasM35-39,BR,#166,29,89,91,31:59:00,2:29:29,1:35:32,4:42:18,93.4
Walter TarradellesM35-39,BO,#337,162,545,611,50:21:00,2:33:34,2:12:36,5:44:13,82.3
Paulo José RaimundoM35-39,BR,#262,236,815,995,50:18:00,3:14:49,2:16:16,6:33:02,75.2
Anderson CostaM35-39,BR,#63,18,48,48,32:28:00,2:24:23,1:29:47,4:30:36,95.8
Thiago OliveiraM35-39,BR,#315,58,158,165,30:16:00,2:30:15,1:49:40,4:54:48,90.9
Leandro Freire De AraujoM35-39,BR,#207,216,744,886,44:13:00,2:59:52,2:23:59,6:16:02,77.5
Rafael FerreiraM35-39,BR,#271,42,119,123,32:34:00,2:35:01,1:36:06,4:47:55,92.3
Cleverton MassuquetoM35-39,BR,#105,21,64,65,33:33:00,2:23:01,1:36:19,4:37:00,94.5
Jose Alexandre LemosM35-39,BR,#193,97,284,300,32:01:00,2:35:14,2:00:50,5:12:50,87.5
Thiago Dos Santos FonsecaM35-39,BR,#311,163,546,612,41:22:00,2:42:37,2:14:23,5:44:21,82.2
Jorge Gomez UbillaM35-39,CL,#189,73,212,221,35:30:00,2:26:11,1:55:00,5:01:57,89.5
Thiago AraujoM35-39,BR,#308,155,500,550,39:07:00,2:48:21,2:05:28,5:38:09,83.2
Paulo Schmidt PimentelM35-39,BR,#264,247,863,1063,46:01:00,3:08:00,2:44:33,6:52:27,72.7
Andre BellaguardaM35-39,BR,#66,9,21,21,29:43:00,2:16:17,1:32:16,4:22:01,97.7
Glauber ParenteM35-39,BR,#156,249,875,1082,52:25:00,3:04:53,2:50:38,6:57:19,72.1
Ricardo RamiresM35-39,BR,#290,44,123,127,34:13:00,2:22:14,1:45:12,4:49:08,92
Jefferson Tavares NobreM35-39,BR,#175,159,533,594,39:57:00,2:35:25,2:20:43,5:42:34,82.5
Marcus Vinicius Almeida JrM35-39,BR,#246,191,641,736,36:55:00,3:05:50,2:07:26,5:56:42,80.3
Ricardo CoutinhoM35-39,BR,#287,12,31,31,29:54:00,2:19:44,1:32:16,4:26:25,96.8
Rafael Craviee FonsecaM35-39,BR,#268,252,883,1092,45:15:00,3:17:24,2:51:15,7:01:10,71.6
Dayvson Araújo De LucenaM35-39,BR,#116,108,330,354,40:02:00,2:35:07,1:56:20,5:19:09,86.4
Airton SilvaM35-39,BR,#52,188,631,722,48:34:00,2:39:57,2:21:07,5:55:02,80.6
Jefferson Hideo AcaquiM35-39,BR,#176,185,621,710,38:33:00,2:54:20,2:12:08,5:53:51,80.8
Emilio LannaM35-39,BR,#126,116,369,400,32:18:00,2:50:48,1:55:37,5:23:39,85.6
Victor SouzaM35-39,BR,#328,84,236,246,37:15:00,2:36:53,1:46:48,5:05:46,88.8
Daniel CalazansM35-39,BR,#110,113,358,387,37:44:00,2:34:57,2:04:49,5:22:09,85.9
Leomar Da Silva Santos JúniorM35-39,BR,#212,172,583,659,37:55:00,2:36:32,2:28:03,5:48:56,81.5
Tiago DaltroM35-39,BR,#318,150,486,535,44:12:00,2:44:10,2:01:13,5:37:00,83.4
Manuel González DomingoM35-39,CL,#232,203,685,793,46:16:00,3:06:51,2:02:33,6:03:33,79.3
Fabrício OliveiraM35-39,BR,#724,43,122,126,34:57:00,2:21:34,1:44:12,4:48:57,92.1
Mauro MirandaM35-39,BR,#254,202,683,791,45:01:00,2:40:05,2:31:51,6:03:32,79.3
Maurício Dorneles MarquesM35-39,BR,#251,180,606,689,40:50:00,2:48:23,2:15:28,5:52:04,81
Nelson StoflerM35-39,AR,#257,124,388,420,37:48:00,2:51:58,1:51:09,5:25:45,85.3
Marcus Vinícius Oliveira SantosM35-39,BR,#247,63,168,175,38:33:00,2:37:14,1:34:40,4:56:50,90.5
Raphael Martiniano DiasM35-39,BR,#278,254,903,1124,46:49:00,3:33:49,2:45:01,7:17:21,69.7
Douglas MenonM35-39,BR,#120,169,567,642,41:03:00,2:31:54,2:22:47,5:47:06,81.8
Lucas HasimotoM35-39,BR,#219,206,694,810,49:03:00,3:05:43,2:01:35,6:05:58,78.9
Wilson SilvaM35-39,BR,#341,136,441,479,38:20:00,2:38:48,2:06:44,5:30:20,84.5
Bruno ColussiM35-39,AR,#86,218,747,891,39:17:00,3:03:10,2:27:49,6:16:31,77.4
Ricardo DenysM35-39,BR,#285,77,217,226,40:06:00,2:30:33,1:46:12,5:02:24,89.5
Rene OliveiraM35-39,BR,#284,130,413,446,42:12:00,2:46:39,1:47:36,5:27:30,85
Daniel Guedes GomesM35-39,BR,#109,14,38,38,36:19:00,2:17:10,1:31:20,4:28:15,96.4
Rony TavoraM35-39,BR,#298,98,288,305,42:21:00,2:27:40,1:56:38,5:13:19,87.5
Alexandre WinandyM35-39,BR,#1393,160,541,604,40:09:00,2:47:33,2:09:42,5:43:39,82.3
Pedro Elias FadulM35-39,PY,#265,35,97,100,32:24:00,2:27:40,1:39:39,4:43:52,93.1
Andre VilhenaM35-39,BR,#70,88,249,260,35:18:00,2:37:11,1:48:21,5:07:54,88.4
Jiri Balarezo Del ValleM35-39,PE,#178,224,767,923,37:25:00,3:08:52,2:26:26,6:20:57,76.8
Marcus AlvesM35-39,BR,#245,143,470,518,39:23:00,2:48:40,1:59:58,5:35:39,83.6
Bruno LessaM35-39,BR,#91,74,214,223,31:39:00,2:32:44,1:53:19,5:02:09,89.5
Mauricio Ignacio Cadin RodriguezM35-39,CL,#252,64,176,183,37:36:00,2:30:27,1:44:17,4:57:20,90.4
Dyego Januário JanuarioM35-39,BR,#121,33,93,95,34:51:00,2:27:37,1:35:51,4:42:58,93.3
Marcelo SouzaM35-39,BR,#240,189,635,727,45:05:00,2:46:31,2:16:26,5:55:39,80.5
Wallace AraujoM35-39,BR,#335,152,491,540,41:00:00,2:48:11,2:02:45,5:37:26,83.3
Matt BrownM35-39,US,#250,51,137,143,31:35:00,2:32:18,1:44:21,4:52:12,91.4
Guilherme TorresM35-39,BR,#161,154,493,542,31:46:00,2:34:30,2:24:10,5:37:36,83.3
Caio ValliM35-39,BR,#93,244,842,1037,32:48:00,2:48:28,3:14:46,6:43:14,73.9
Tiago Haag OcanhaM35-39,BR,#320,175,589,666,39:02:00,3:01:13,2:03:30,5:49:37,81.4
Izequiel FerreiraM35-39,BR,#173,255,908,1136,1:19:17,3:18:12,2:36:28,7:22:09,69.2
Alysson CalheirosM35-39,BR,#61,142,459,503,42:05:00,2:41:01,1:56:56,5:33:59,83.9
Fabricio OliveraM40-44,UY,#429,49,219,228,31:51:00,2:25:29,2:01:06,5:03:04,88.3
Ivo AraujoM40-44,BR,#456,163,757,907,45:53:00,2:58:11,2:24:12,6:18:05,76.1
Guilherme SteinmetzM40-44,BR,#441,82,379,411,41:58:00,2:54:12,1:41:45,5:24:27,84.4
Juliano AugustoM40-44,BR,#478,75,355,384,34:12:00,2:22:08,2:21:58,5:21:54,84.9
Ivan Neris De Alencar BatistaM40-44,BR,#455,104,482,530,37:39:00,3:02:21,1:50:24,5:36:32,82.4
Isaac BertuolM40-44,BR,#452,145,666,771,51:51:00,2:51:30,2:07:23,5:59:58,78.8
Rodrigo SpinosaM40-44,BR,#553,178,853,1048,47:34:00,3:03:44,2:48:49,6:47:32,72.2
Lucimar Dos Santos AngelimM40-44,BR,#490,101,472,520,40:07:00,2:51:29,1:58:54,5:35:50,82.5
Ivan Ataide Alves PereiraM40-44,BR,#454,147,691,804,42:08:00,3:02:38,2:07:37,6:05:01,78
Ney Angelo SoaresM40-44,BR,#511,114,526,586,41:53:00,2:48:21,1:59:30,5:41:49,81.6
Ricardo SilvaM40-44,BR,#537,151,713,835,41:16:00,2:57:11,2:22:52,6:09:14,77.4
Daniel OdonM40-44,BR,#400,146,676,783,38:55:00,2:59:28,2:15:18,6:01:27,78.5
Alexandro Jose PereiraM40-44,BR,#361,194,911,1141,42:53:00,3:27:52,3:04:26,7:25:43,67.7
Ricardo TonettiM40-44,BR,#538,24,114,117,28:58:00,2:26:30,1:46:22,4:46:52,91.4
Gustavo DimasM40-44,BR,#443,66,326,349,33:10:00,2:41:18,1:58:15,5:18:26,85.5
Carlos Leopoldo Godoy IlhaM40-44,BR,#387,52,233,243,31:57:00,2:37:57,1:50:05,5:05:35,87.8
Reinaldo CarinhanhaM40-44,BR,#530,162,750,895,48:03:00,2:58:22,2:19:54,6:17:02,76.3
Jorge Cals Coelho FilhoM40-44,BR,#467,29,125,129,28:18:00,2:30:42,1:45:33,4:49:22,90.9
Alexandre DonattiM40-44,BR,#355,67,329,353,34:48:00,2:37:53,1:59:31,5:19:08,85.4
Celso SakakuraM40-44,BR,#391,37,166,173,28:54:00,2:25:11,1:58:16,4:56:44,89.5
