Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Lucas EcheniqueM45-49,AR,#232,29,160,180,38:32:00,3:12:14,1:57:02,5:58:51,84.6
Nicolas Ruiz PazM40-44,AR,#477,7,47,52,33:42:00,2:45:07,1:40:18,5:03:39,92
kris PatelM45-49,US,#177,26,145,165,42:46:00,3:11:21,1:51:10,5:54:59,85.2
Guillermo Gustavo GuerreroM35-39,AR,#632,11,55,60,36:15:00,2:52:38,1:34:04,5:07:57,91.7
Alejandro RybkoM30-34,AR,#345,40,253,286,36:53:00,3:30:29,2:27:18,6:47:50,75.8
Juan Jose GomezM55-59,AR,#601,10,278,321,44:15:00,3:33:10,2:39:35,7:12:57,84.4
Carlos SangiorgioM55-59",BR,#594,3,131,149,44:40:00,3:06:02,1:46:13,5:48:33,97.1
Susana Isabel Pereira UmerezF45-49,VE,#284,7,45,326,46:54:00,4:03:20,2:09:42,7:16:42,81.4
Guillermo Enrique SanchezM50-54,AR,#577,15,136,154,40:10:00,2:58:54,2:05:27,5:50:45,89.7
Laura Daniela CaitruzF40-44,AR,#193,10,35,290,46:35:00,3:21:45,2:30:26,6:51:26,86
Nilson RochaM40-44,BR,#442,41,230,260,36:49:00,3:22:39,2:22:48,6:34:43,77.3
Roque Gustavo BertolliM50-54,AR,#555,6,70,78,33:22:00,2:53:41,1:49:07,5:21:30,94.7
Deborah SlytheF50-54,AR,#292,4,53,367,48:33:00,4:08:27,2:41:04,7:54:32,92
Facundo VillagranM18-24,AR,#299,4,56,61,33:00:00,2:47:30,1:43:06,5:08:38,94
Alejandro N HerediaM50-54,AR,#582,32,315,368,48:31:00,4:03:15,2:53:24,7:59:49,72.7
Luciano Otarola VerónM18-24,AR,#146,8,123,140,39:19:00,3:12:01,1:48:47,5:46:14,87.5
Eduardo Fuentes HeldtM30-34,CL,#366,32,215,242,45:41:00,3:23:29,2:05:57,6:24:53,79
Mauricio Alejandro Martel UribeM45-49,CL,#528,67,323,377,42:28:00,4:25:26,3:02:09,8:22:03,66.8
Juan Ignacio Flánega DíazM25-29",CL,#626,3,49,54,32:21:00,2:53:15,1:34:44,5:04:36,95.9
Enrique SantillanM40-44,AR,#478,22,129,147,44:14:00,3:07:08,1:49:39,5:47:46,84.2
Alejandro Rene VeraM35-39,AR,#410,28,141,161,45:42:00,3:14:37,1:46:47,5:54:12,83.7
Gisela GalvaniF35-39,AR,#268,4,27,240,43:04:00,3:28:45,2:04:45,6:24:22,88.1
Ciro SanchezM45-49,AR,#233,62,286,333,47:37:00,3:35:28,2:35:59,7:19:53,73.5
Gabriel La GattinaM45-49,AR,#513,61,284,331,38:56:00,3:35:34,2:50:52,7:19:26,73.6
Matias López PaullierM40-44,UY,#439,23,130,148,38:51:00,3:09:55,1:50:12,5:48:29,84.1
Lisandra Mesquita BatistaF40-44,BR,#273,7,26,229,36:49:00,3:56:16,1:37:07,6:18:59,90.5
Omar Alejandro Hernandez AicheleM45-49,CL,#549,65,317,370,58:30:00,4:09:43,2:42:16,8:01:46,68.9
Cristian De GregorioM35-39,CL,#374,22,102,115,39:27:00,3:00:30,1:50:46,5:38:01,86.3
Alejandro CacaceM50-54,AR,#557,29,274,315,42:29:00,3:26:25,2:49:02,7:07:55,78.7
Lucas CamposM25-29,AR,#312,6,86,98,34:13:00,3:12:51,1:36:42,5:30:21,91.2
Eileen CallwoodF35-39,AR,#622,7,49,355,57:12:00,4:05:12,2:10:06,7:39:45,78.3
Etienne OlivierM55-59,ZA,#603,8,235,265,47:00:00,3:17:10,2:14:07,6:36:44,89.4
Guillermo WhiteM30-34,AR,#628,5,20,22,32:20:00,2:41:29,1:25:31,4:44:20,96.4
Jose Luis VelaM45-49,AR,#532,20,122,139,47:32:00,3:01:35,1:47:59,5:46:13,86.6
Maximiliano PassadoreM40-44",AR,#102,2,12,13,29:32:00,2:36:03,1:26:37,4:36:22,97.6
Fernando Mario HellingM50-54",AR,#561,1,34,38,38:24:00,2:43:57,1:28:16,4:56:44,99.4
Virgile BorderiesM30-34,US,#155,8,35,40,35:43:00,2:45:40,1:28:33,4:58:01,93.6
Enzo Bosco BauM18-24,CL,#300,6,96,108,34:30:00,2:59:46,1:52:20,5:34:17,89.5
Ezequiel H Perez FernandezM55-59,AR,#605,11,285,332,51:03:00,4:00:50,2:14:11,7:19:32,83.6
Katie KymeFPRO,AU,#27,6,7,69,31:32:00,3:01:11,1:39:34,5:15:58,92.6
Martin FreedmanM45-49,AR,#231,59,280,323,36:56:00,4:08:23,2:14:22,7:13:40,74.3
Rayo Claudio MartinM45-49,AR,#539,32,167,188,38:12:00,3:15:53,1:56:32,6:01:37,84.1
Christian LuquetM30-34,AR,#368,21,114,129,39:07:00,3:11:45,1:43:34,5:43:35,85.3
Cindel Hernandez Arias-PonceF30-34,PE,#258,8,52,362,45:00:00,4:12:00,2:30:28,7:51:10,79.5
Jason DeamerM30-34,GB,#339,37,237,267,42:11:00,3:38:53,2:06:11,6:38:34,77.1
Giselle Rios FloresF35-39,PE,#192,6,48,339,41:00:00,3:54:36,2:30:19,7:22:18,80.4
Stefan TuinengaM35-39,CW,#379,16,73,81,32:28:00,3:01:30,1:42:17,5:22:26,89
Alberto GodoyM50-54,AR,#559,4,63,70,37:26:00,2:48:55,1:45:16,5:16:37,95.6
Gabriel FedczukM45-49,AR,#44,31,166,187,36:08:00,3:12:55,2:04:42,6:01:26,84.2
Joaquin CatelliM25-29,AR,#309,9,257,292,40:11:00,3:41:03,2:21:59,6:53:41,78.8
Leonardo PapurelloM40-44,AR,#440,53,312,364,48:06:00,4:15:20,2:34:37,7:51:49,68.1
Bernardo LiguoriM45-49,AR,#125,5,27,31,36:49:00,2:40:01,1:28:45,4:50:44,96.8
Juan Pablo Loaiza AlvarezM35-39,CO,#375,57,266,305,52:09:00,3:16:47,2:35:54,7:01:26,74.4
Esteban BrebbiaM35-39,AR,#240,29,154,174,31:11:00,3:13:39,2:05:48,5:57:59,83.1
Natalio PueblaM30-34,AR,#334,9,37,42,28:43:00,2:52:42,1:33:32,4:59:25,93.3
Victor MontanaresM40-44,AR,#474,44,244,274,42:23:00,3:13:19,2:35:03,6:41:41,76.4
Gastón AcuñaM35-39,UY,#392,40,195,220,44:27:00,3:21:36,1:59:53,6:16:13,80.4
Facundo Trillo QuirogaM45-49,BR,#553,45,211,237,47:40:00,3:25:03,1:59:46,6:23:03,80.9
Ignacio Perez FernandezM18-24,AR,#303,5,65,72,28:36:00,2:48:09,1:54:14,5:17:20,92.4
Marco BustosM30-34,AR,#364,27,176,198,38:33:00,3:14:58,2:03:31,6:05:08,81.9
Marcelo Den ToomM50-54,AR,#571,21,210,236,38:57:00,3:18:28,2:13:52,6:23:02,84.7
Cesar CamposM45-49,AR,#524,35,182,206,40:03:00,3:14:19,2:01:37,6:07:43,83.2
Martin Di PaoloM45-49,AR,#535,15,98,110,35:13:00,2:58:22,1:53:38,5:34:35,88.5
Guillermo Adrian WilliamsM45-49,AR,#547,47,218,246,44:20:00,3:12:54,2:21:20,6:26:47,80.4
Macey SutherlandF25-29",AR,#654,3,31,278,38:13:00,3:32:47,2:19:38,6:43:32,93.6
Ana Augusta Lima Soares BarbosaF30-34",BR,#259,1,11,95,34:17:00,3:07:01,1:41:19,5:28:57,100
Guillermo BalmasM40-44,AR,#166,14,95,107,33:26:00,3:05:16,1:46:23,5:33:45,86.6
Caio GurgelM35-39,BR,#115,25,113,128,35:06:00,3:02:29,1:56:02,5:43:29,85.4
Fernando Fabian TorresM45-49,AR,#531,66,320,374,1:08:26,4:00:54,2:45:14,8:12:15,67.8
Antonela AnselmoF30-34,AR,#254,4,21,184,38:39:00,3:14:24,1:59:18,6:00:25,94.6
Valeria Caputo OwenF35-39,AR,#263,5,30,256,41:23:00,3:19:51,2:18:52,6:31:36,87.1
Ariel BobrovskyM40-44,AR,#461,20,126,144,37:38:00,3:12:50,1:45:09,5:46:42,84.4
Marcos KurbánM40-44,PS,#464,43,238,268,50:29:00,3:19:35,2:19:03,6:38:47,76.7
Gabriela ObregonF50-54",AR,#226,2,37,296,49:44:00,3:33:49,2:21:58,6:55:46,98.8
Renzo BiancatoM30-34,PE,#355,46,304,352,48:43:00,4:07:47,2:21:01,7:36:12,70
Stefano Cuturi AliserisM35-39,UY,#112,10,53,58,30:38:00,2:50:01,1:39:43,5:07:13,91.8
Omar MarmeliczM40-44,AR,#473,15,107,120,34:48:00,3:02:34,1:53:51,5:39:23,85.6
Marcos QuaineM30-34,AR,#361,19,108,121,40:06:00,3:07:58,1:42:37,5:39:26,86
Pablo ContiM45-49,AR,#173,9,57,62,38:49:00,2:50:26,1:34:35,5:10:07,92.9
Fernando Javier Valdés SalazarM30-34,CL,#352,42,262,299,41:15:00,3:27:25,2:37:12,6:57:54,74.5
Ramiro UrdapilletaM45-49,AR,#517,12,77,85,40:21:00,2:54:56,1:43:46,5:25:24,90.1
Guillermo AlonsoM45-49,AR,#495,19,119,135,32:11:00,3:00:01,2:06:53,5:44:43,86.8
Alejandro GismundiM40-44,AR,#168,11,90,102,41:12:00,3:04:32,1:38:54,5:31:33,86.9
Anderson A. CoelhoM35-39,BR,#415,24,111,125,38:25:00,3:11:23,1:46:40,5:41:58,85.7
Juan Ignacio Acuña SeeryM45-49,AR,#104,13,88,100,33:57:00,2:56:48,1:55:24,5:31:09,89.1
Damian BadunaM40-44,AR,#445,10,75,83,39:54:00,2:56:05,1:41:05,5:25:04,88.1
Marcos HernandezM35-39",AR,#114,3,28,32,33:39:00,2:43:48,1:28:12,4:51:22,94.9
Kelsey WithrowFPRO",US,#22,3,3,24,26:48:00,2:42:10,1:32:39,4:45:22,97.9
Maria Fabiana GonzalezF45-49,AR,#141,6,38,301,44:08:00,3:48:42,2:16:01,6:58:24,83.8
Robert ChavezM50-54,PE,#213,30,288,335,44:28:00,3:46:40,2:35:29,7:21:12,77.1
Marcos PennaM45-49,AR,#515,23,137,155,49:23:00,3:01:52,1:51:26,5:51:10,85.8
Cesar FillolM35-39,AR,#382,56,264,303,41:51:00,3:43:47,2:22:30,6:59:03,74.7
Youssouf ZotskineM40-44,CA,#443,42,233,263,44:57:00,3:31:54,2:08:13,6:36:15,77.1
Haley StephensF25-29,US,#246,4,42,317,40:26:00,3:54:01,2:20:41,7:08:51,90.3
Pablo SaizM40-44,AR,#165,4,31,35,30:53:00,2:40:10,1:38:07,4:53:17,94.1
Ignacio DelgadoM35-39,AR,#113,6,39,44,32:45:00,2:46:40,1:36:01,5:00:43,93
Ismael Rocha MattosM35-39,BR,#387,49,227,257,49:58:00,3:13:29,2:17:03,6:31:39,78.3
Pablo KoganM35-39,AR,#432,30,156,176,33:02:00,3:00:13,2:18:32,5:58:28,83.1
Sebastián Joffre TaqueM45-49,UY,#527,37,187,212,43:02:00,3:25:34,1:53:24,6:10:37,82.7
Cristian Salinas Salinas TalamillaM35-39,AR,#634,46,216,244,41:48:00,3:28:50,2:06:00,6:25:15,79.1
Eliana SanchezF40-44,CL,#224,5,14,122,41:59:00,3:12:54,1:38:52,5:39:32,96.7
Haley ChuraFPRO",US,#21,1,1,12,25:32:00,2:42:34,1:23:13,4:34:32,99.9
Joao FuentesM45-49,BR,#127,34,178,200,37:46:00,3:11:38,2:05:57,6:05:18,83.6
Federico CornaliM35-39,AR,#47,52,243,273,43:22:00,3:33:02,2:08:55,6:40:01,77.1
Camargo Hugo ArielM45-49,AR,#642,6,29,33,35:57:00,2:39:31,1:31:49,4:51:42,96.6
Mauricio Martin GoñiM40-44,AR,#470,19,120,137,43:51:00,2:57:20,1:56:59,5:45:36,84.6
Mariana PinheiroF30-34,BR,#249,6,39,302,1:06:57,3:41:21,1:58:02,6:58:49,86
Kenia Campos HaedoF18-24",AR,#243,1,23,204,38:41:00,3:29:26,1:52:57,6:06:49,100
Diego Gabriel RomeroM35-39,AR,#239,19,82,92,30:09:00,2:49:20,2:00:50,5:28:11,88
Eduardo VieytesM60-64,AR,#220,6,289,336,45:00:00,4:00:53,2:16:14,7:21:36,84.2
Justin MetzlerMPRO",US,#7,3,3,3,25:47:00,2:25:11,1:17:00,4:10:20,98.1
Havelet GallegosF30-34",CL,#191,3,16,130,36:44:00,3:15:23,1:44:28,5:43:44,97.4
Mario IlarioM40-44,AR,#202,24,133,151,40:26:00,3:09:57,1:52:13,5:49:31,84
Thiago VinhalMPRO,BR,#6,6,6,6,26:05:00,2:31:10,1:21:22,4:21:59,95.7
Pepe ScioliM55-59,AR,#607,9,273,314,38:32:00,3:38:36,2:36:02,7:06:32,85.3
Juan CostelloM40-44,AR,#449,16,112,126,38:42:00,2:58:56,1:57:55,5:42:37,85.1
Maria Alejandra BustingorryF45-49",AR,#139,2,19,157,41:19:00,3:06:51,1:57:05,5:51:51,94
Sergio Martin TomsicM35-39,AR,#435,47,219,247,40:50:00,3:24:24,2:07:53,6:27:04,78.9
Axel LabourtM40-44,US,#453,39,212,238,42:05:00,3:24:01,2:04:20,6:23:07,78.9
Marcelo AbdoM45-49",BR,#645,3,22,25,27:26:00,2:42:31,1:30:46,4:46:27,97.7
Robin BartlingM40-44,DE,#437,36,185,210,41:08:00,3:17:30,2:01:14,6:09:23,80.9
Caroline CobleFPRO,US,#25,5,5,39,38:14:00,2:41:17,1:31:04,4:56:49,95.8
Pablo Ruiz GalloM30-34,AR,#152,10,38,43,31:33:00,2:45:50,1:38:03,4:59:35,93.3
Alejandro JulianM45-49,AR,#501,55,269,309,50:21:00,3:37:43,2:25:28,7:03:59,75.4
Emanuel MarcelloM18-24,AR,#301,11,279,322,43:27:00,3:54:32,2:22:16,7:13:39,75.5
Gabriel NesterucM45-49,AR,#504,38,189,214,37:38:00,3:18:01,2:06:12,6:11:24,82.6
