Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Franco CarignanoM25-29,AR,#520,29,399,450,33:49:00,3:00:22,1:39:29,5:19:46,87.2
João Luiz CarneiroM50-54,BR,#349,50,592,678,36:39:00,2:51:34,2:09:11,5:45:31,86.8
Ezequiel Adeil PietraneraM40-44,AR,#872,64,272,296,38:33:00,2:38:17,1:44:19,5:06:13,90.2
Luis Alberto MengM55-59,AR,#1110,8,258,281,36:08:00,2:33:20,1:51:34,5:04:37,93.5
Daniel BartelleM40-44,BR,#114,11,57,62,33:43:00,2:22:59,1:29:40,4:30:52,97.2
Nicolas De BiasiM25-29,AR,#522,36,554,635,34:28:00,2:56:34,2:00:54,5:39:51,84
Alan GidekelM45-49,US,#928,128,780,919,40:47:00,2:56:17,2:34:48,6:18:34,79.2
Pablo FortunatoM25-29,AR,#125,10,105,115,28:15:00,2:29:31,1:39:11,4:40:42,94.3
Francisco YrigoyenM30-34,PE,#309,109,811,970,47:32:00,3:14:57,2:16:31,6:28:21,77.6
23. adrián VargasM45-49,AR,#1191,76,518,594,40:24:00,2:51:42,1:55:04,5:35:03,85.8
Frontini FedeM30-34,AR,#621,48,319,352,36:50:00,2:41:37,1:49:34,5:12:14,89.5
Gabriela PaganoF50-54,AR,#475,17,166,987,46:31:00,3:26:47,2:11:29,6:33:35,87
Luisma KittleinM30-34",AR,#133,1,24,27,32:01:00,2:19:48,1:24:41,4:20:00,100
Pedro IrungarayM45-49,AR,#163,17,133,144,31:13:00,2:25:32,1:43:59,4:45:19,94.9
Maria AntilleF30-34,AR,#373,4,17,223,31:30:00,2:40:24,1:39:41,4:55:31,95.6
Sebastian Rodriguez De Almeida Da SilvaM40-44,UY,#841,187,803,960,41:31:00,3:05:21,2:29:22,6:25:22,77.7
Diego Gaston ValdezM45-49,AR,#958,32,256,278,36:48:00,2:36:37,1:46:13,5:03:55,91.3
Damian WolfsonM35-39,AR,#662,62,282,307,32:54:00,2:40:58,1:49:02,5:07:23,89.2
Maximiliano RupaniM35-39,AR,#1351,40,177,191,32:56:00,2:34:31,1:40:11,4:52:11,92.1
Guillermo FariasM55-59,AR,#1094,4,159,171,33:25:00,2:31:18,1:40:12,4:50:00,96.2
Valeria MustafaF35-39,BO,#397,12,84,657,36:24:00,3:01:22,1:57:34,5:42:40,88.5
Gekko Latour AbdoM30-34,UY,#568,66,474,544,43:02:00,2:42:48,1:56:46,5:29:06,86.6
Nicolas BarrosM18-24,BR,#497,7,156,168,40:23:00,2:30:01,1:34:08,4:49:34,91.6
Pablo Guillermo GutierrezM35-39,AR,#1208,13,56,61,28:56:00,2:24:14,1:33:25,4:30:49,96.4
Renata FracheF30-34,UY,#382,27,104,760,45:28:00,2:54:15,2:07:52,5:54:21,85.6
Gustavo MarinM30-34,BR,#589,70,512,586,37:36:00,2:54:21,1:54:23,5:34:18,85.7
Agustín Gonzalez CalderonM35-39,AR,#654,81,345,382,31:32:00,2:46:57,1:49:26,5:14:52,87.9
Gabriela CosentinoF50-54,AR,#317,21,170,1002,1:03:15,3:11:46,2:11:00,6:37:30,86.5
Renato BritoM40-44,BR,#767,133,535,614,40:46:00,2:52:04,1:52:44,5:37:22,84.8
Andres SierraM45-49,AR,#186,50,361,403,39:00:00,2:44:16,1:49:21,5:16:28,89
Americo CabillonM45-49,UY,#922,47,341,376,37:30:00,2:38:45,1:49:58,5:14:23,89.4
Marcelo BrenaM50-54,AR,#1030,43,528,606,38:43:00,2:47:16,2:04:24,5:35:43,88.4
Gonzalo SalvaM30-34,AR,#577,27,189,205,27:23:00,2:32:50,1:49:09,4:53:56,92.9
Daniel DaianM55-59,AR,#1101,40,829,998,49:41:00,3:10:18,2:27:31,6:36:51,79.1
David Lopez LinaresM18-24,CO,#501,13,579,664,36:33:00,3:02:49,1:53:53,5:43:55,81.9
Roberto MurchisonM50-54,AR,#1043,82,816,976,35:57:00,2:57:46,2:44:13,6:30:43,80.1
Gaston RossettoM35-39,AR,#1349,103,439,502,39:09:00,2:42:36,1:56:16,5:24:59,86.2
Maria Alejandra BodmerF50-54,AR,#471,22,174,1009,44:34:00,3:38:27,2:10:02,6:40:19,86.1
Lucas RogerM35-39,AR,#757,149,675,784,36:29:00,2:55:39,2:18:09,5:56:55,81.1
Oscar BadolatoM35-39,AR,#641,165,764,896,37:23:00,3:16:49,2:06:37,6:12:46,78.8
Leandro Rubén MusicaM45-49,AR,#906,135,820,984,1:03:51,3:11:42,2:02:15,6:33:00,77.2
Jorge García CalvoM45-49,UY,#127,4,42,46,31:20:00,2:24:06,1:28:14,4:27:09,98.7
Lucas OliveiraM25-29,BR,#517,22,230,249,38:43:00,2:39:14,1:38:01,4:59:41,90.7
Martin MatteiM30-34,AR,#591,35,223,241,33:00:00,2:40:42,1:40:21,4:59:02,91.9
Juan Pablo Ferreyra BalestraM35-39,AR,#748,27,107,118,35:05:00,2:25:40,1:36:30,4:41:07,94.3
Leticia Ines MorosoF45-49,AR,#448,15,64,508,45:51:00,2:50:10,1:44:42,5:25:24,95.3
Maria Teresa LlamosasF50-54,PY,#470,24,177,1022,53:08:00,3:21:57,2:17:21,6:43:45,85.6
Mario Alejandro GimenezM35-39,AR,#697,136,608,701,41:05:00,3:06:06,1:51:59,5:47:31,82.5
Juan Ignacio GalvanM30-34,AR,#561,93,650,750,50:57:00,2:59:26,1:51:04,5:52:23,82.8
Carlos TerzanoM40-44,AR,#335,89,383,432,40:38:00,2:47:57,1:44:58,5:18:35,88
Felipe Maturana OrtizM30-34,CL,#571,69,494,566,40:44:00,2:44:33,2:00:01,5:32:11,86.1
Fernando Gustavo CordobaM30-34,AR,#545,81,575,659,32:53:00,3:04:13,1:57:58,5:42:52,84.3
Alejandro PakciarzM50-54,UY,#1022,36,457,524,39:00:00,2:44:16,1:56:43,5:27:08,89.8
Guillermo BellM35-39,AR,#1261,141,626,724,36:28:00,2:49:20,2:17:49,5:50:22,82.1
Andres GarelliM35-39,AR,#749,108,469,539,35:27:00,2:42:53,2:02:53,5:28:31,85.6
Ezequiel H Perez FernandezM55-59,AR,#1103,38,810,968,57:51:00,3:13:37,2:09:18,6:28:09,80.3
Fernando SirioM30-34",AR,#1147,2,27,30,29:19:00,2:23:38,1:25:57,4:21:56,99.6
Claudia Lopez RiveraF40-44,PE,#345,11,94,702,37:16:00,3:02:23,2:00:47,5:47:35,89.1
Sebastian SarazolaM35-39,UY,#731,88,363,405,34:59:00,2:47:38,1:48:12,5:16:32,87.6
Enrique MercadoM35-39,CO,#232,175,812,971,44:20:00,3:04:02,2:32:38,6:28:59,76.5
Martin RohrerM40-44,UY,#792,55,224,242,38:00:00,2:32:32,1:43:52,4:59:05,91.5
Jairo Arias OrjuelaM50-54,CO,#1007,91,861,1040,49:20:00,3:10:46,2:40:34,6:48:49,77.7
Felipe BezerraM40-44,BR,#1264,201,883,1066,44:27:00,3:25:43,2:41:15,7:02:22,73
Carlos Acosta VillarrealM55-59,UY,#1085,35,753,880,38:09:00,3:05:37,2:18:56,6:10:01,82.8
Daniel AndachtM60-64,UY,#1124,18,922,1120,55:18:00,3:45:16,3:09:34,8:07:34,77.8
Pilar HernandezF40-44,AR,#1319,10,93,699,38:31:00,2:58:15,2:05:35,5:47:20,89.2
Tomas TabaresM30-34,AR,#600,116,910,1104,37:49:00,3:26:57,3:13:32,7:34:33,69.6
Rafael VieiraM40-44,BR,#846,49,191,207,32:53:00,2:35:35,1:40:52,4:54:15,92.5
Gonzalo VidalM45-49,UY,#915,80,570,652,38:40:00,2:50:37,2:03:34,5:41:53,84.7
Carlos Astaiza NarvaezM25-29,CO,#526,5,54,59,33:50:00,2:28:18,1:24:10,4:30:03,96.5
Gabriela ObregonF50-54,AR,#1362,10,127,867,49:34:00,2:49:43,2:20:47,6:07:48,90.8
Agustina Vilariño AyustoF30-34,UY,#378,23,85,663,40:00:00,3:04:51,1:53:14,5:43:34,87.3
Thiago MendesM40-44,BR,#1286,40,169,182,30:04:00,2:30:01,1:44:33,4:51:13,93.1
Federico Schenck GutierrezM30-34,UY,#598,68,493,565,34:09:00,2:55:06,1:56:16,5:32:02,86.1
Mariano GelvesM40-44,AR,#803,126,508,581,39:49:00,2:42:58,2:04:41,5:33:58,85.4
Jose Ignacio NuzzoleseM50-54,AR,#330,59,665,770,38:03:00,2:50:17,2:16:16,5:55:30,85.2
Sergio CaputoM25-29,AR,#1272,13,131,142,33:21:00,2:35:43,1:30:44,4:44:53,93.5
Gaston DuranMPRO,AR,#7,13,59,64,29:12:00,2:21:44,1:36:53,4:31:25,88.3
Juan Ignacio BlancoM40-44,AR,#879,80,337,371,34:19:00,2:47:06,1:44:15,5:14:06,88.8
Rogerio JaymeM50-54,BR,#1076,63,693,805,40:26:00,2:58:00,2:14:25,5:59:13,84.6
Carlos Faustino Garcia Velasco OrtizM35-39,AR,#723,64,288,314,35:16:00,2:40:17,1:42:43,5:08:04,89.1
Santiago AlfaroM25-29,AR,#1247,4,53,57,35:12:00,2:30:00,1:20:49,4:29:19,96.7
Diego MontecelliM35-39,BR,#142,9,47,51,30:06:00,2:26:55,1:26:38,4:28:10,97
Lucas FittipaldiM18-24,AR,#499,9,309,340,32:35:00,2:42:09,1:51:34,5:10:58,87.5
Maria Natacha SaenzF45-49,AR,#278,38,196,1109,55:21:00,3:33:26,2:58:12,7:37:35,77.1
Alejandro GismundiM40-44,AR,#154,72,299,326,38:20:00,2:41:29,1:44:06,5:09:23,89.6
Diego BellonM35-39,AR,#1244,73,326,359,35:08:00,2:42:32,1:51:05,5:12:50,88.3
Ruben Dario SciuttoM55-59,AR,#1105,16,429,490,35:55:00,2:42:01,2:00:47,5:23:53,90.1
Yamila CrisafiF40-44",AR,#424,2,26,310,33:42:00,2:43:46,1:46:26,5:07:28,96.1
Fernando MaioM35-39,AR,#1325,83,348,386,43:03:00,2:44:06,1:42:21,5:15:11,87.8
Luis VargasM40-44,PE,#218,96,407,462,33:20:00,2:40:33,2:00:28,5:20:37,87.6
Diego GanlyM35-39,AR,#151,8,46,50,28:14:00,2:28:28,1:27:59,4:28:02,97
Ramon LopezM40-44,PE,#1322,90,384,433,33:32:00,2:37:02,2:02:26,5:18:39,88
Marcelo ZadorM45-49,UY,#938,153,908,1099,46:59:00,3:38:38,2:43:24,7:29:02,70.4
Rodrigo VallegaM40-44,UY,#867,184,793,940,42:38:00,2:57:30,2:31:43,6:21:33,78.2
Gonzalo VillegasM55-59,CO,#1168,17,438,500,43:17:00,2:41:42,1:52:38,5:24:53,89.9
Rafael CabadasM30-34,AR,#1179,53,358,399,39:04:00,2:53:39,1:39:22,5:16:10,88.8
Ana Laura Arce SiriF35-39,AR,#411,26,164,983,48:47:00,3:15:56,2:20:26,6:32:52,81.1
Enrique LeikinM30-34,CL,#588,61,405,458,37:09:00,2:52:21,1:44:15,5:20:29,88
Julieta NegriF30-34,AR,#1155,35,182,1054,38:20:00,3:24:54,2:43:18,6:55:20,77.3
Matias Agustin RiosM25-29,AR,#518,18,197,213,35:29:00,2:36:04,1:39:05,4:54:38,91.7
Eduardo LongoM35-39,AR,#1230,39,170,183,31:04:00,2:21:39,1:55:11,4:51:20,92.2
Paola Fabiana BielonsF45-49,AR,#465,37,186,1076,49:05:00,3:38:41,2:29:47,7:10:50,80.2
Franco Miguel BrunoM35-39,AR,#716,146,651,751,33:14:00,2:51:58,2:21:19,5:52:31,81.7
Valeria MedinaF35-39,AR,#414,27,165,985,1:12:00,3:05:11,2:08:04,6:33:21,81.1
Agustín GandolfoM35-39,AR,#651,113,496,568,38:30:00,2:46:42,1:56:18,5:32:29,84.9
Martin Di PaoloM45-49,AR,#964,19,167,180,32:46:00,2:30:03,1:42:49,4:50:46,93.8
Walter JureM45-49,AR,#969,103,685,795,34:16:00,3:01:15,2:15:34,5:58:10,82.2
Pablo TemkinM25-29,AR,#543,28,375,420,35:00:00,2:50:20,1:43:09,5:17:40,87.6
andrea yanez pazminoF30-34,EC,#198,9,37,381,44:07:00,2:41:07,1:44:29,5:14:52,92.1
Allison HallF25-29,US,#159,5,33,350,34:36:00,2:48:04,1:44:49,5:12:08,96
Nicolas NabhenM35-39,AR,#1158,169,794,944,50:25:00,3:07:48,2:13:56,6:22:30,77.4
Leandro AbrahãoM40-44,BR,#819,60,249,269,40:39:00,2:36:09,1:38:42,5:02:18,90.9
Javier Reus ValenzuelaM25-29,CL,#542,19,204,220,30:51:00,2:36:59,1:43:02,4:55:03,91.6
Santiago FerreyraM30-34,AR,#1173,43,265,288,30:37:00,2:47:23,1:41:21,5:05:08,90.8
Luciano Roberto SanchezM35-39,AR,#685,130,586,672,34:26:00,3:01:10,2:01:38,5:44:51,82.9
Patricio ArnoldM45-49,AR,#962,126,778,916,42:42:00,3:15:29,2:06:19,6:17:49,79.3
German Sosa OmodeyM40-44,AR,#892,160,655,756,38:31:00,3:14:10,1:53:19,5:53:19,82.3
SAN LUIS WONG TINGM25-29,PY,#196,20,209,226,36:58:00,2:26:19,1:46:44,4:55:44,91.5
Renso SpinelliM30-34,AR,#1169,114,849,1026,41:36:00,3:23:43,2:28:36,6:44:31,75.5
Cristian AndradaM40-44,AR,#312,132,533,612,48:06:00,2:45:39,1:58:30,5:37:04,84.9
Nicolas G GrundnigM30-34,AR,#622,52,353,391,36:34:00,2:43:02,1:49:28,5:15:42,88.9
Tiago Haag OcanhaM35-39,BR,#295,109,470,540,39:35:00,3:00:33,1:42:56,5:28:40,85.5
Nicolas LuzzattoM40-44,AR,#325,183,787,933,44:19:00,3:04:17,2:22:35,6:19:58,78.4
Sergio CraveroM40-44,AR,#1281,129,520,596,45:30:00,2:45:58,1:53:50,5:35:10,85.2
Víctor Alonso García LondoñoM30-34,AR,#1234,54,364,406,35:19:00,2:47:06,1:48:34,5:16:32,88.7
Sérgio Rigoni LossM35-39,BR,#262,59,275,299,35:43:00,2:35:24,1:50:42,5:06:50,89.3
Mariana GalattoF40-44,AR,#420,27,187,1079,47:29:00,3:39:28,2:34:14,7:11:37,77.3
Leandro SampayoM25-29,AR,#261,37,589,675,38:08:00,3:11:57,1:47:51,5:45:03,83.2
Juan Jose RichmondM50-54,AR,#1081,40,489,561,35:37:00,2:43:39,2:07:01,5:31:28,89.1
Rodrigo Rp PeirettiM30-34,AR,#176,13,99,108,29:24:00,2:29:49,1:36:21,4:38:59,95.9
Leandro LongoM35-39,EC,#656,142,635,734,40:23:00,2:46:14,2:18:10,5:51:13,81.9
claudia cozzoniF50-54,AR,#1280,8,122,849,43:38:00,3:01:36,2:12:35,6:05:34,91.1
Juan Manuel CarrizoM35-39,AR,#647,131,591,677,46:49:00,2:55:15,1:55:42,5:45:24,82.8
Carlos BaieliM45-49,AR,#963,105,701,814,46:50:00,2:50:12,2:12:10,6:00:08,81.9
Elsa NewellF50-54,AR,#479,20,169,996,40:42:00,3:17:02,2:30:44,6:36:14,86.7
Silvia GasanegoF50-54,AR,#292,6,111,800,40:58:00,3:04:58,2:02:28,5:58:41,92.2
Eugenio LuciM35-39,AR,#1379,80,339,373,38:48:00,2:35:31,1:53:14,5:14:10,88
Pâmella OliveiraFPRO",BR,#17,2,2,21,24:34:00,2:18:54,1:30:58,4:17:30,97.5
Marco Antonio Fernandez DiezM55-59",CL,#124,1,65,70,34:12:00,2:23:20,1:30:32,4:32:27,99.8
Carlos CanaleM55-59",AR,#117,3,157,169,33:17:00,2:30:16,1:41:38,4:49:46,96.3
Miguel Esteban PascualM50-54,AR,#1079,78,792,939,50:44:00,3:09:21,2:12:11,6:21:29,81.4
Martin CabralM25-29,PY,#528,48,843,1019,59:06:00,3:17:15,2:13:44,6:43:02,75.1
Marcio BarbosaM50-54,BR,#351,68,747,874,41:32:00,2:59:53,2:17:50,6:09:11,83.1
Hector Jose ArioniM45-49,AR,#985,52,365,407,28:45:00,2:41:23,1:57:16,5:16:38,89
Gregorio Motta DaccaM30-34,BR,#592,91,632,731,39:16:00,3:01:12,2:01:42,5:51:02,83
Horacio PadillaM60-64,AR,#1127,10,830,999,38:54:00,3:06:45,2:43:28,6:37:09,88.9
Nicolas NievaM30-34,AR,#1368,79,573,655,31:39:00,2:59:17,2:04:25,5:42:21,84.4
Mauricio AristimuñoM40-44,AR,#875,70,293,319,32:42:00,2:42:15,1:48:37,5:08:24,89.8
Lucas WestbergM45-49,AR,#195,77,529,607,50:52:00,2:51:29,1:45:48,5:35:59,85.7
Felipe PedrazaM45-49,AR,#1149,137,825,993,41:50:00,3:05:43,2:40:07,6:35:16,76.9
magdalena santosF40-44,CL,#442,12,98,714,41:10:00,3:01:10,2:00:56,5:49:06,88.9
Carlos Guillermo Martinez FernandezM45-49,AR,#972,89,623,721,53:52:00,2:56:20,1:49:45,5:50:07,83.4
Ruben Sergio SansouletM30-34,AR,#348,96,673,782,38:08:00,2:52:59,2:19:30,5:56:33,82.2
Damian CortelezziM40-44,AR,#1393,28,121,132,31:15:00,2:30:46,1:36:11,4:43:47,94.5
Nathalie MikaelianF35-39,BR,#396,28,179,1037,49:11:00,3:16:33,2:32:55,6:47:54,79.2
Marcelo ConelliM50-54,AR,#1278,8,201,217,34:42:00,2:38:18,1:36:21,4:54:54,95.7
Miguel Angel GuerraM50-54,AR,#1018,81,808,965,47:37:00,3:16:13,2:08:30,6:26:31,80.6
Stacy GuerraF40-44,US,#434,28,192,1100,46:22:00,3:28:29,3:02:03,7:29:05,75.2
Fernan CabralM40-44,AR,#307,85,355,393,32:27:00,2:46:40,1:48:40,5:15:47,88.5
Marcus Vinicius Macedo Dos SantosM35-39,BR,#724,6,30,34,29:05:00,2:23:51,1:25:10,4:22:27,98.2
Facundo AhumadaM40-44,AR,#763,148,581,666,39:30:00,2:41:38,2:14:16,5:44:05,83.8
Adriano MerigliM40-44,BR,#350,203,888,1073,51:02:00,3:24:10,2:42:08,7:07:31,72.3
Marcos SalvaiM40-44,AR,#814,101,422,483,39:38:00,2:42:45,1:53:29,5:22:50,87.3
Tulio Cabral Prazin De OliveiraM40-44,BR,#315,179,761,892,45:14:00,3:04:03,2:13:43,6:12:10,79.5
Manu PrietoM30-34,AR,#596,112,833,1005,50:54:00,3:20:26,2:19:02,6:37:42,76.4
Martin Gustavo SzaboM50-54,AR,#1083,69,750,877,42:26:00,3:08:52,2:08:39,6:09:45,83
Lucia DibbernF30-34,AR,#387,5,18,235,36:16:00,2:38:27,1:39:12,4:57:50,95.2
Fabian FariñaM50-54,AR,#1012,71,762,893,44:30:00,3:11:27,2:06:44,6:12:28,82.6
Oscar PioliniM55-59,AR,#1112,37,760,891,48:43:00,2:53:02,2:20:31,6:12:05,82.5
Mauricio Adrian BrechaM45-49,AR,#266,104,687,797,40:57:00,2:45:56,2:20:41,5:58:12,82.2
Dan Agustin EncaladaM30-34,AR,#560,25,173,187,35:20:00,2:32:57,1:37:36,4:52:03,93.3
Ademir JuniorM30-34,BR,#565,29,194,210,37:45:00,2:32:35,1:39:09,4:54:30,92.8
Sebastian FernandezM45-49,AR,#966,56,374,418,42:33:00,2:42:30,1:45:27,5:17:37,88.8
Santiago SagariM35-39,UY,#759,69,305,336,33:45:00,2:33:36,1:58:57,5:10:27,88.7
Martin Lopez FilloyM45-49,AR,#1214,125,775,911,38:29:00,3:03:58,2:24:45,6:16:43,79.4
Lucas ÂngeloM25-29,BR,#282,6,58,63,27:58:00,2:29:13,1:29:56,4:31:03,96.3
Rafael López VázquezM40-44,MX,#809,189,847,1024,1:04:56,3:09:19,2:17:35,6:44:06,75.2
Miguel Angel GimenezM35-39,AR,#696,151,682,792,52:59:00,2:52:59,2:05:27,5:57:57,80.9
Luis FernándezM45-49,AR,#1299,22,193,209,36:15:00,2:37:25,1:36:46,4:54:29,93.1
Agustin GaricocheM40-44,AR,#802,191,851,1029,41:22:00,3:26:00,2:24:22,6:46:32,74.9
Johi PennellaF25-29",AR,#246,1,15,194,33:18:00,2:32:29,1:42:55,4:52:34,99.6
Facundo Trillo QuirogaM45-49,AR,#1005,65,446,511,40:51:00,2:53:06,1:44:04,5:25:43,87.4
Luciano TronconiM40-44,AR,#227,114,464,531,36:29:00,2:43:18,2:00:57,5:27:48,86.4
Guillermo Andres Prieto KallinikoffM40-44,PY,#790,98,412,470,35:47:00,2:40:23,1:57:07,5:21:23,87.5
Alejo Martinez CarricartM40-44,AR,#833,74,308,339,40:06:00,2:45:26,1:39:59,5:10:53,89.4
Oscar Alberto D UrsoM60-64,AR,#1130,8,791,938,45:38:00,3:02:56,2:24:35,6:21:09,91.3
Diego Martin TorresM45-49,AR,#1004,120,749,876,41:35:00,3:10:58,2:06:31,6:09:44,80.4
Diogo Piacentini EngelM45-49,BR,#909,70,471,541,38:25:00,2:41:06,2:00:45,5:28:48,86.9
Maria Cristina HamedF50-54,AR,#483,26,191,1097,47:24:00,3:27:22,3:02:49,7:25:29,80.3
Rafael AmorM40-44,UY,#1165,21,104,114,36:35:00,2:26:17,1:32:49,4:40:09,95.3
Bruno Calzetta LarrieuM35-39,AR,#1269,107,466,536,35:37:00,2:47:49,1:59:42,5:28:27,85.6
Gustavo LoscoM55-59,AR,#1109,33,725,845,52:09:00,3:01:46,2:05:08,6:04:35,83.6
Daniela Isabel BehrensF45-49,AR,#1260,21,99,730,44:23:00,2:55:08,2:00:41,5:51:00,91.1
Monica Inés ColomboF50-54,AR,#472,23,175,1014,1:01:08,3:15:38,2:14:30,6:41:31,85.9
Armando ToroM50-54,VE,#1024,67,732,856,40:36:00,2:58:42,2:21:14,6:06:29,83.5
Sebastian MinchanM30-34,AR,#572,84,596,682,37:01:00,3:03:10,1:59:53,5:46:01,83.8
Diego CampsM40-44,AR,#1270,34,152,164,35:45:00,2:32:23,1:36:17,4:49:19,93.4
Pablo CardinaliM40-44,AR,#1391,177,739,865,42:53:00,2:55:28,2:24:04,6:07:28,80.2
Juan Marcelo OrtenziM45-49,AR,#331,59,397,448,32:35:00,2:51:21,1:48:12,5:19:22,88.5
Marcelo AltunaM50-54,AR,#1060,10,208,225,37:22:00,2:28:08,1:45:54,4:55:43,95.5
Andrés SterankaM40-44,UY,#844,46,180,195,33:47:00,2:38:53,1:34:35,4:52:44,92.8
Hugo CorbalánM50-54,AR,#1032,62,686,796,36:21:00,2:53:20,2:21:32,5:58:10,84.8
Juanca TorresM35-39",CL,#660,1,13,14,27:10:00,2:18:16,1:20:31,4:09:04,101.2
Daniela DiazF35-39,AR,#391,13,92,697,37:51:00,3:10:07,1:53:50,5:47:14,87.8
Ana ArmoaF45-49,AR,#313,19,86,669,45:34:00,2:54:52,1:58:14,5:44:10,92.2
Jorge Pino SolaM50-54,AR,#206,45,548,628,47:14:00,2:47:57,1:57:37,5:38:55,87.8
Sylwia CzarnockaF45-49,SE,#458,23,109,779,45:40:00,2:59:03,1:58:36,5:56:19,90.3
Bruno TupinambáM35-39,BR,#189,34,141,153,38:47:00,2:27:38,1:34:26,4:47:02,93.1
Gabriela Paz DemariaF45-49,CL,#1289,25,115,823,39:23:00,2:58:45,2:14:45,6:01:17,89.6
Pablo GonzalezM60-64,AR,#1121,7,772,908,51:20:00,3:15:36,1:59:27,6:16:25,92
Nicolas TrilloM30-34,AR,#635,44,278,302,31:51:00,2:34:27,1:55:42,5:07:02,90.5
Mariela SteiervaltF45-49,AR,#452,22,101,753,42:30:00,3:05:51,1:55:44,5:53:14,90.8
Nelson sergio seghettiM30-34,AR,#245,28,192,208,35:42:00,2:36:42,1:36:28,4:54:29,92.8
Hugo Damian PastorM35-39,AR,#268,75,331,364,43:17:00,2:40:39,1:40:12,5:13:28,88.1
Alexander MontM25-29,PE,#540,26,324,357,38:15:00,2:48:00,1:41:35,5:12:46,88.4
Mariella Ines Machado NuñezF45-49,UY,#447,36,161,979,54:56:00,3:11:08,2:17:52,6:31:45,85.2
Juan Pablo MattiazziM50-54,AR,#1040,20,286,312,39:10:00,2:35:26,1:47:57,5:07:33,93.3
Marcos Enrique RobertsM30-34,AR,#575,90,631,729,42:12:00,2:57:33,2:03:46,5:50:37,83.1
Alexandre Fonseca CastroM40-44,BR,#771,140,555,636,36:33:00,2:51:22,2:02:06,5:40:10,84.4
Joao Francisco UrasM45-49,BR,#980,23,200,216,31:12:00,2:37:58,1:40:22,4:54:54,93
Walter GustavoM35-39,AR,#1140,132,594,680,39:04:00,2:57:35,1:59:49,5:45:50,82.8
Adan Rojas BautistaM35-39,PE,#704,92,382,431,29:59:00,2:41:21,2:01:23,5:18:34,87.3
Carlos VyhñakM45-49,AR,#982,88,618,716,43:50:00,2:52:20,2:04:37,5:49:20,83.5
Luiza SantosF18-24,BR,#362,4,65,510,32:39:00,2:41:16,2:05:37,5:25:34,90.7
Daniel Mauricio Morales CubillosM30-34,CO,#614,88,616,712,47:50:00,3:00:35,1:50:55,5:48:53,83.4
Francisco Ramirez HerreraM35-39,CL,#680,93,393,444,32:09:00,2:40:31,1:58:46,5:19:17,87.1
Agustina BrignoniF18-24,UY,#360,7,136,907,44:50:00,3:16:24,2:10:03,6:16:00,82.6
Luis Andres Rodriguez FigueroaM45-49,UY,#910,40,294,320,39:03:00,2:35:37,1:49:38,5:08:26,90.5
Ignacio MartinezM35-39,AR,#752,122,537,616,39:47:00,2:55:05,1:52:14,5:37:27,84.1
Betiana GarelloF30-34,AR,#353,26,103,759,43:28:00,3:07:16,1:56:09,5:54:16,85.7
Luis Humberto MontiM65-69",AR,#1331,1,500,572,45:37:00,2:45:13,1:55:58,5:32:50,99.4
Ignacio ZuninoM40-44,AR,#202,31,135,146,35:16:00,2:27:13,1:39:08,4:45:35,94.2
Rodrigo Anderson MatosM40-44,BR,#1329,33,151,163,40:45:00,2:21:16,1:41:49,4:49:18,93.4
Jose Maria DiezM35-39,AR,#721,19,76,83,28:25:00,2:28:48,1:34:45,4:35:23,95.4
Gabino Luis SearezM40-44,AR,#793,197,878,1061,50:03:00,3:28:48,2:26:46,6:59:40,73.3
Federico GomezM30-34,AR,#609,118,923,1121,55:34:00,3:59:18,3:14:06,8:19:06,65.1
Alejandro WernickeM40-44,AR,#847,206,900,1087,46:31:00,3:31:17,2:47:40,7:17:13,71.2
Andrea Della ChaM55-59,IT,#1141,26,577,661,41:35:00,2:52:07,2:03:38,5:43:12,86.9
Emiliano Savoia AltolaguirreM30-34,AR,#578,50,330,363,33:50:00,2:43:59,1:51:08,5:13:24,89.3
Andres BelloM40-44,AR,#1377,37,160,173,31:17:00,2:32:07,1:41:23,4:50:09,93.3
Pablo DuranteM50-54",AR,#1357,1,36,40,28:26:00,2:23:39,1:29:24,4:25:20,101.8
Marcelo RaicesM50-54,AR,#181,9,203,219,37:08:00,2:29:37,1:42:12,4:54:58,95.7
Sergio Oscar ChavanneM60-64,AR,#1125,15,914,1110,53:22:00,3:25:46,3:01:51,7:39:16,81
Maria Emilia TalleiF40-44,AR,#421,9,83,656,45:22:00,2:54:05,1:57:08,5:42:21,90
João Gabriel HeerdtM30-34,BR,#564,18,142,154,31:29:00,2:28:25,1:42:53,4:47:15,94.2
Chelsea SodaroFPRO",US,#20,1,1,12,26:25:00,2:18:14,1:19:37,4:07:17,99.7
Carlos Bellomo DufauM45-49,AR,#1262,75,514,590,40:03:00,2:49:42,1:57:21,5:34:52,85.8
Susana HauswirthF50-54,AR,#129,4,72,558,38:56:00,2:45:09,2:01:58,5:30:59,96.8
Juan Marcelo AccattoliM45-49,AR,#894,81,572,654,40:16:00,2:39:06,2:15:50,5:42:09,84.7
Abdulrahman AlhosaniM35-39,AE,#1248,38,161,174,36:26:00,2:36:36,1:32:47,4:50:11,92.5
Stefano Cuturi AliserisM35-39,UY,#120,20,77,84,28:31:00,2:26:31,1:35:06,4:35:34,95.4
Federico PittalugaM40-44,UY,#179,22,108,119,31:03:00,2:29:52,1:35:15,4:41:10,95.1
